image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_vaddr,fault_byte_offset,fault_bit,timeout,crash,output_anomaly
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.911684,331,"hare",0.027530,349,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",0.016698,1,0.021392,0xaaab141d60e6,27318,7,0,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.893181,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.044469,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.034632,1,-0.036797,0xaaab141e71e9,97209,7,0,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.825140,274,"dhole, Cuon alpinus",0.086969,293,"cheetah, chetah, Acinonyx jubatus",0.067732,1,0.006457,0xaaab141e1f58,76072,0,0,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.827251,394,"sturgeon",0.067905,397,"puffer, pufferfish, blowfish, globefish",0.041186,1,0.099482,0xaaab141e15d5,73637,2,0,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.754307,104,"wallaby, brush kangaroo",0.061917,287,"lynx, catamount",0.048221,1,0.064121,0xaaab141de9c3,62355,5,0,0,0
"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.956719,106,"wombat",0.013647,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.006446,1,-0.011198,0xaaab141dc3de,52654,5,0,0,0
"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999398,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000553,294,"brown bear, bruin, Ursus arctos",0.000045,1,0.000110,0xaaab141d5691,24673,1,0,0,0
"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.776809,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.222560,294,"brown bear, bruin, Ursus arctos",0.000552,0,-0.046302,0xaaab141d5e4f,26655,6,0,0,0
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.840753,345,"ox",0.053748,367,"chimpanzee, chimp, Pan troglodytes",0.041859,1,0.066407,0xaaab141d4eec,22716,2,0,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.480331,367,"chimpanzee, chimp, Pan troglodytes",0.291336,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.107176,1,0.128422,0xaaab141e21cf,76703,1,0,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,318,"lacewing, lacewing fly",0.534336,311,"grasshopper, hopper",0.196571,317,"leafhopper",0.092854,1,0.027685,0xaaab141eff37,133383,4,0,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.981094,317,"leafhopper",0.006611,307,"weevil",0.005148,1,0.003879,0xaaab141d8698,36968,0,0,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.958878,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.028956,320,"damselfly",0.010652,1,0.015866,0xaaab141f2411,142817,0,0,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999989,317,"leafhopper",0.000010,320,"damselfly",0.000000,1,0.000005,0xaaab141ed17e,121678,5,0,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999998,320,"damselfly",0.000001,317,"leafhopper",0.000000,1,0.000000,0xaaab141f0b43,136467,0,0,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,406,"altar",0.928883,884,"vault",0.036017,892,"wall clock",0.008036,1,0.026375,0xaaab141de4e7,61111,0,0,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,406,"altar",0.999173,857,"throne",0.000335,887,"vestment",0.000261,1,-0.000568,0xaaab141f3e61,149553,2,0,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,406,"altar",0.917287,884,"vault",0.075295,497,"church, church building",0.003749,1,0.039899,0xaaab141e8655,102437,2,0,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.998434,497,"church, church building",0.001169,884,"vault",0.000096,1,-0.000153,0xaaab141dce01,55249,0,0,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.855902,884,"vault",0.115834,497,"church, church building",0.020129,1,0.055017,0xaaab141d0b1a,5354,6,0,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.998586,975,"lakeside, lakeshore",0.000335,694,"paddlewheel, paddle wheel",0.000261,1,0.000210,0xaaab141d0373,3395,6,0,0,0
"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.983428,975,"lakeside, lakeshore",0.004019,536,"dock, dockage, docking facility",0.002438,1,0.001802,0xaaab141d1ae9,9401,7,0,0,0
"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.999555,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000261,586,"half track",0.000158,1,0.000338,0xaaab141e72a2,97394,1,0,0,0
"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.999169,751,"racer, race car, racing car",0.000261,864,"tow truck, tow car, wrecker",0.000123,1,0.000340,0xaaab141ea75d,110893,2,0,0,0
"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,586,"half track",0.857362,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.070377,408,"amphibian, amphibious vehicle",0.033244,0,-0.119007,0xaaab141d5408,24024,0,0,0,0
"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,426,"barometer",0.879297,635,"magnetic compass",0.056212,507,"combination lock",0.026552,1,-0.225296,0xaaab141d852b,36603,1,0,0,0
"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.309417,485,"CD player",0.240975,811,"space heater",0.088650,0,-0.042373,0xaaab141f0f81,137553,2,0,0,0
"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,426,"barometer",0.999679,409,"analog clock",0.000203,798,"slide rule, slipstick",0.000096,1,-0.000140,0xaaab141e960e,106462,0,0,0,0
"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,635,"magnetic compass",0.975419,426,"barometer",0.013914,441,"beer glass",0.006572,0,0.013397,0xaaab141f08b7,135815,7,0,0,0
"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,892,"wall clock",0.462217,426,"barometer",0.218336,635,"magnetic compass",0.048717,0,0.044126,0xaaab141cf683,83,0,0,0,0
"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.999997,597,"holster",0.000003,777,"scabbard",0.000000,1,0.000001,0xaaab141d6bb6,30086,6,0,0,0
"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,514,"cowboy boot",0.950295,894,"wardrobe, closet, press",0.047312,753,"radiator",0.001835,1,0.025699,0xaaab141d5908,25304,0,0,0,0
"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,514,"cowboy boot",0.486029,502,"clog, geta, patten, sabot",0.378520,630,"Loafer",0.039896,1,0.015334,0xaaab141eb114,113380,6,0,0,0
"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.999877,857,"throne",0.000008,36,"terrapin",0.000008,1,0.000031,0xaaab141d1bb3,9603,1,0,0,0
"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,630,"Loafer",0.958029,514,"cowboy boot",0.022531,788,"shoe shop, shoe-shop, shoe store",0.003915,0,0.000202,0xaaab141f0202,134098,2,0,0,0
"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.774598,846,"table lamp",0.221926,804,"soap dispenser",0.001920,1,0.128728,0xaaab141d81b2,35714,0,0,0,0
"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,744,"projectile, missile",0.449700,657,"missile",0.272757,727,"planetarium",0.100342,0,0.477211,0xaaab141e7525,98037,7,0,0,0
"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.880714,846,"table lamp",0.119192,905,"window shade",0.000040,1,0.023934,0xaaab141df46b,65083,3,0,0,0
"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,619,"lampshade, lamp shade",0.466928,818,"spotlight, spot",0.363644,427,"barrel, cask",0.081140,1,0.196038,0xaaab141d6556,28454,2,0,0,0
"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,619,"lampshade, lamp shade",0.766488,818,"spotlight, spot",0.171027,846,"table lamp",0.010933,1,0.147241,0xaaab141f09e5,136117,7,0,0,0
"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",0.999999,425,"barn",0.000000,510,"container ship, containership, container vessel",0.000000,1,0.000000,0xaaab141e1c6b,75323,5,0,0,0
"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,694,"paddlewheel, paddle wheel",0.999984,595,"harvester, reaper",0.000010,856,"thresher, thrasher, threshing machine",0.000005,1,-0.000006,0xaaab141e956d,106301,3,0,0,0
"n03874293/n03874293_152.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,694,"paddlewheel, paddle wheel",0.999995,425,"barn",0.000002,517,"crane",0.000001,1,-0.000003,0xaaab141d2027,10743,0,0,0,0
"n03874293/n03874293_22199.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,694,"paddlewheel, paddle wheel",0.999355,913,"wreck",0.000203,628,"liner, ocean liner",0.000158,1,-0.000066,0xaaab141e4788,86360,4,0,0,0
"n03874293/n03874293_4256.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",1.000000,595,"harvester, reaper",0.000000,913,"wreck",0.000000,1,0.000000,0xaaab141f36c2,147602,4,0,0,0
"n03933933/n03933933_21453.JPEG",718,"pier",718,"pier",0.997604,718,"pier",0.995606,839,"suspension bridge",0.004069,976,"promontory, headland, head, foreland",0.000075,1,0.001998,0xaaab141f0e64,137268,1,0,0,0
"n03933933/n03933933_24591.JPEG",718,"pier",536,"dock, dockage, docking facility",0.584435,536,"dock, dockage, docking facility",0.748097,718,"pier",0.130000,628,"liner, ocean liner",0.037246,0,-0.163661,0xaaab141e9c2f,108031,4,0,0,0
"n03933933/n03933933_31954.JPEG",718,"pier",718,"pier",0.561927,718,"pier",0.561861,839,"suspension bridge",0.437577,536,"dock, dockage, docking facility",0.000311,1,0.000067,0xaaab141f14d9,138921,7,0,0,0
"n03933933/n03933933_4981.JPEG",718,"pier",718,"pier",0.664261,718,"pier",0.601501,821,"steel arch bridge",0.364829,694,"paddlewheel, paddle wheel",0.023323,1,0.062760,0xaaab141e2265,76853,1,0,0,0
"n03933933/n03933933_90.JPEG",718,"pier",718,"pier",0.934564,718,"pier",0.845532,821,"steel arch bridge",0.146931,536,"dock, dockage, docking facility",0.003455,1,0.089032,0xaaab141e921f,105455,6,0,0,0
"n04311004/n04311004_1647.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.992740,821,"steel arch bridge",0.989878,718,"pier",0.008564,839,"suspension bridge",0.001488,1,0.002862,0xaaab141df575,65349,1,0,0,0
"n04311004/n04311004_2766.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.781556,821,"steel arch bridge",0.867680,718,"pier",0.117428,839,"suspension bridge",0.002762,1,-0.086124,0xaaab141e9a82,107602,6,0,0,0
"n04311004/n04311004_3501.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.999000,821,"steel arch bridge",0.997422,718,"pier",0.002472,888,"viaduct",0.000075,1,0.001579,0xaaab141d5930,25344,5,0,0,0
"n04311004/n04311004_3797.JPEG",821,"steel arch bridge",668,"mosque",0.498529,668,"mosque",0.558288,538,"dome",0.159952,821,"steel arch bridge",0.075556,0,-0.059759,0xaaab141db44f,48671,3,0,0,0
"n04311004/n04311004_6632.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.939190,821,"steel arch bridge",0.951975,718,"pier",0.047396,839,"suspension bridge",0.000527,1,-0.012785,0xaaab141de190,60256,7,0,0,0
"n04355933/n04355933_13231.JPEG",836,"sunglass",585,"hair spray",0.975834,585,"hair spray",0.988104,589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.002449,971,"bubble",0.001486,0,-0.012269,0xaaab141d92a9,40057,4,0,0,0
"n04355933/n04355933_14508.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,836,"sunglass",0.502585,837,"sunglasses, dark glasses, shades",0.391414,785,"seat belt, seatbelt",0.052972,1,-0.046069,0xaaab141f2502,143058,5,0,0,0
"n04355933/n04355933_1754.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,837,"sunglasses, dark glasses, shades",0.583927,836,"sunglass",0.167298,876,"tub, vat",0.061545,0,-0.041398,0xaaab141d8bfe,38350,1,0,0,0
"n04355933/n04355933_2717.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,837,"sunglasses, dark glasses, shades",0.440352,836,"sunglass",0.342946,785,"seat belt, seatbelt",0.076522,0,0.024727,0xaaab141d8f9e,39278,4,0,0,0
"n04355933/n04355933_3450.JPEG",836,"sunglass",836,"sunglass",0.327517,836,"sunglass",0.405518,655,"miniskirt, mini",0.149182,445,"bikini, two-piece",0.054881,1,-0.078001,0xaaab141dfd33,67331,4,0,0,0
"n04370456/n04370456_3046.JPEG",841,"sweatshirt",841,"sweatshirt",0.488503,869,"trench coat",0.438323,841,"sweatshirt",0.207049,735,"poncho",0.097803,0,0.050180,0xaaab141d3aca,17562,0,0,0,0
"n04370456/n04370456_4380.JPEG",841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,750,"quilt, comforter, comfort, puff",0.208680,564,"four-poster",0.098573,697,"pajama, pyjama, pj's, jammies",0.076769,0,0.049349,0xaaab141dee7e,63566,4,0,0,0
"n04370456/n04370456_5698.JPEG",841,"sweatshirt",841,"sweatshirt",0.970347,841,"sweatshirt",0.969234,615,"knee pad",0.008386,465,"bulletproof vest",0.008386,1,0.001113,0xaaab141d9934,41732,7,0,0,0
"n04370456/n04370456_6227.JPEG",841,"sweatshirt",841,"sweatshirt",0.783750,841,"sweatshirt",0.730555,768,"rugby ball",0.126951,805,"soccer ball",0.036372,1,0.053195,0xaaab141d232a,11514,4,0,0,0
"n04370456/n04370456_942.JPEG",841,"sweatshirt",841,"sweatshirt",0.967017,841,"sweatshirt",0.822022,465,"bulletproof vest",0.031873,610,"jersey, T-shirt, tee shirt",0.031873,1,0.144995,0xaaab141f24e7,143031,7,0,0,0
"n04557648/n04557648_1727.JPEG",898,"water bottle",509,"confectionery, confectionary, candy store",0.201326,509,"confectionery, confectionary, candy store",0.179604,696,"paintbrush",0.066073,643,"mask",0.051457,0,0.021722,0xaaab141e3b56,83238,5,0,0,0
"n04557648/n04557648_2063.JPEG",898,"water bottle",708,"pedestal, plinth, footstall",0.137753,560,"football helmet",0.136440,708,"pedestal, plinth, footstall",0.064450,23,"vulture",0.064450,0,0.001313,0xaaab141f3c78,149064,3,0,0,0
"n04557648/n04557648_29432.JPEG",898,"water bottle",435,"bathtub, bathing tub, bath, tub",0.687544,435,"bathtub, bathing tub, bath, tub",0.602455,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.365408,876,"tub, vat",0.029994,0,0.085089,0xaaab141d8346,36118,0,0,0,0
"n04557648/n04557648_310.JPEG",898,"water bottle",664,"monitor",0.505971,664,"monitor",0.440884,527,"desktop computer",0.098375,851,"television, television system",0.076614,0,0.065087,0xaaab141d4b7a,21834,4,0,0,0
"n04557648/n04557648_8444.JPEG",898,"water bottle",898,"water bottle",0.417932,898,"water bottle",0.469706,626,"lighter, light, igniter, ignitor",0.172795,759,"reflex camera",0.081623,1,-0.051775,0xaaab141d107e,6734,3,0,0,0
"n09399592/n09399592_17820.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.972934,976,"promontory, headland, head, foreland",0.975524,978,"seashore, coast, seacoast, sea-coast",0.022942,972,"cliff, drop, drop-off",0.000540,1,-0.002590,0xaaab141d53bc,23948,7,0,0,0
"n09399592/n09399592_57381.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.712268,976,"promontory, headland, head, foreland",0.658986,972,"cliff, drop, drop-off",0.311283,978,"seashore, coast, seacoast, sea-coast",0.009400,1,0.053282,0xaaab141ea1f4,109508,5,0,0,0
"n09399592/n09399592_58193.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.934759,976,"promontory, headland, head, foreland",0.935288,972,"cliff, drop, drop-off",0.059791,979,"valley, vale",0.002977,1,-0.000529,0xaaab141ec97c,119628,4,0,0,0
"n09399592/n09399592_74394.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.560423,976,"promontory, headland, head, foreland",0.677139,972,"cliff, drop, drop-off",0.319858,978,"seashore, coast, seacoast, sea-coast",0.001678,1,-0.116716,0xaaab141d565e,24622,6,0,0,0
"n09399592/n09399592_87777.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.644056,976,"promontory, headland, head, foreland",0.683130,977,"sandbar, sand bar",0.195720,978,"seashore, coast, seacoast, sea-coast",0.092452,1,-0.039074,0xaaab141e865f,102447,6,0,0,0
"n12985857/n12985857_10703.JPEG",991,"coral fungus",991,"coral fungus",0.986605,991,"coral fungus",0.991697,994,"stinkhorn, carrion fungus",0.005204,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.001161,1,-0.005093,0xaaab141cf80d,477,0,0,0,0
"n12985857/n12985857_1312.JPEG",991,"coral fungus",991,"coral fungus",0.999250,991,"coral fungus",0.999422,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.000335,994,"stinkhorn, carrion fungus",0.000058,1,-0.000173,0xaaab141de0b2,60034,3,0,0,0
"n12985857/n12985857_6677.JPEG",991,"coral fungus",991,"coral fungus",0.996692,991,"coral fungus",0.996601,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.001498,310,"ant, emmet, pismire",0.000551,1,0.000091,0xaaab141d0f43,6419,3,0,0,0
"n12985857/n12985857_7042.JPEG",991,"coral fungus",991,"coral fungus",0.999225,991,"coral fungus",0.999239,994,"stinkhorn, carrion fungus",0.000553,114,"slug",0.000045,1,-0.000014,0xaaab141f2010,141792,4,0,0,0
