image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_vaddr,fault_byte_offset,fault_bit,timeout,crash,output_anomaly
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.924592,274,"dhole, Cuon alpinus",0.035850,276,"hyena, hyaena",0.016934,1,-0.092995,0xaaab141e10f2,72386,4,0,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,397,"puffer, pufferfish, blowfish, globefish",0.523557,394,"sturgeon",0.317554,30,"bullfrog, Rana catesbeiana",0.116821,0,0.403176,0xaaab141dffcd,67997,4,0,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.511036,278,"kit fox, Vulpes macrotis",0.088805,372,"baboon",0.069161,1,0.307392,0xaaab141f2450,142880,5,0,0,0
"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.975991,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.017876,106,"wombat",0.001467,1,-0.030471,0xaaab141e2802,78290,1,0,0,0
"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.998623,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.001169,294,"brown bear, bruin, Ursus arctos",0.000096,1,0.000885,0xaaab141d50ec,23228,0,0,0,0
"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.880239,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.119127,294,"brown bear, bruin, Ursus arctos",0.000379,0,-0.149732,0xaaab141df2c5,64661,5,0,0,0
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.759390,367,"chimpanzee, chimp, Pan troglodytes",0.080039,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.080039,1,0.147770,0xaaab141e177c,74060,0,0,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.547185,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.258472,367,"chimpanzee, chimp, Pan troglodytes",0.122094,1,0.061568,0xaaab141df341,64785,6,0,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,971,"bubble",0.809723,318,"lacewing, lacewing fly",0.031396,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.031396,0,-0.247702,0xaaab141f314e,146206,5,0,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.980769,307,"weevil",0.006608,126,"isopod",0.004008,1,0.004205,0xaaab141e8715,102629,1,0,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.908023,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.045208,320,"damselfly",0.035208,1,0.066720,0xaaab141e56ef,90303,1,0,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999891,317,"leafhopper",0.000058,312,"cricket",0.000045,1,0.000104,0xaaab141d8ca3,38515,2,0,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999999,320,"damselfly",0.000000,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.000000,1,-0.000001,0xaaab141d178d,8541,2,0,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,406,"altar",0.943105,884,"vault",0.022180,892,"wall clock",0.010477,1,0.012153,0xaaab141d8788,37208,0,0,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,406,"altar",0.995266,470,"candle, taper, wax light",0.001496,887,"vestment",0.001496,1,0.003339,0xaaab141d457a,20298,0,0,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,406,"altar",0.786648,884,"vault",0.175525,497,"church, church building",0.014408,1,0.170538,0xaaab141ed607,122839,2,0,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.998163,497,"church, church building",0.001501,884,"vault",0.000096,1,0.000117,0xaaab141f15c3,139155,5,0,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.751718,884,"vault",0.215371,497,"church, church building",0.029147,1,0.159202,0xaaab141d452a,20218,3,0,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.996636,829,"streetcar, tram, tramcar, trolley, trolley car",0.001924,913,"wreck",0.000334,1,0.002160,0xaaab141eca5e,119854,5,0,0,0
"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.993014,536,"dock, dockage, docking facility",0.001917,975,"lakeside, lakeshore",0.001917,1,-0.007784,0xaaab141e23c4,77204,1,0,0,0
"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.999399,586,"half track",0.000335,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000261,1,0.000494,0xaaab141f086d,135741,2,0,0,0
"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.999085,751,"racer, race car, racing car",0.000553,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000045,1,0.000424,0xaaab141f3b83,148819,4,0,0,0
"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,586,"half track",0.945318,609,"jeep, landrover",0.017314,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.008179,0,-0.206963,0xaaab141e9835,107013,6,0,0,0
"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,426,"barometer",0.818567,759,"reflex camera",0.067192,754,"radio, wireless",0.024719,1,-0.164566,0xaaab141e50ed,88765,2,0,0,0
"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,485,"CD player",0.920747,897,"washer, automatic washer, washing machine",0.013134,571,"gas pump, gasoline pump, petrol pump, island dispenser",0.013134,0,-0.653703,0xaaab141dce4a,55322,7,0,0,0
"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,426,"barometer",0.999730,798,"slide rule, slipstick",0.000203,635,"magnetic compass",0.000017,1,-0.000191,0xaaab141d8c13,38371,2,0,0,0
"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,635,"magnetic compass",0.812706,426,"barometer",0.141227,778,"scale, weighing machine",0.019113,0,0.176110,0xaaab141d4c92,22114,4,0,0,0
"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,892,"wall clock",0.610397,426,"barometer",0.224552,826,"stopwatch, stop watch",0.030390,0,-0.104053,0xaaab141cf89f,623,6,0,0,0
"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.999997,597,"holster",0.000002,788,"shoe shop, shoe-shop, shoe store",0.000000,1,0.000000,0xaaab141d96b7,41095,0,0,0,0
"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,514,"cowboy boot",0.919413,894,"wardrobe, closet, press",0.075470,753,"radiator",0.004825,1,0.056581,0xaaab141e6afd,95437,4,0,0,0
"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,514,"cowboy boot",0.636780,502,"clog, geta, patten, sabot",0.182440,806,"sock",0.040708,1,-0.135417,0xaaab141d3219,15337,4,0,0,0
"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.999753,51,"triceratops",0.000021,857,"throne",0.000017,1,0.000155,0xaaab141e1dfd,75725,7,0,0,0
"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,630,"Loafer",0.831315,390,"eel",0.087620,788,"shoe shop, shoe-shop, shoe store",0.011858,0,0.126917,0xaaab141eec7c,128588,6,0,0,0
"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.923827,846,"table lamp",0.075832,572,"goblet",0.000114,1,-0.020501,0xaaab141e063d,69645,3,0,0,0
"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,727,"planetarium",0.824240,619,"lampshade, lamp shade",0.111549,755,"radio telescope, radio reflector",0.015096,0,0.102670,0xaaab141e2b16,79078,0,0,0,0
"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.974713,846,"table lamp",0.010828,905,"window shade",0.010828,1,-0.070065,0xaaab141e6132,92930,2,0,0,0
"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,619,"lampshade, lamp shade",0.356366,818,"spotlight, spot",0.356366,427,"barrel, cask",0.048229,1,0.306601,0xaaab141d6460,28208,0,0,0,0
"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,701,"parachute, chute",0.593427,619,"lampshade, lamp shade",0.359932,417,"balloon",0.037937,0,0.320302,0xaaab141d016d,2877,4,0,0,0
"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",1.000000,425,"barn",0.000000,517,"crane",0.000000,1,-0.000000,0xaaab141e471e,86254,1,0,0,0
"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,694,"paddlewheel, paddle wheel",0.999977,595,"harvester, reaper",0.000013,856,"thresher, thrasher, threshing machine",0.000008,1,0.000001,0xaaab141dc699,53353,6,0,0,0
"n03874293/n03874293_152.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,694,"paddlewheel, paddle wheel",0.999995,425,"barn",0.000002,517,"crane",0.000001,1,-0.000002,0xaaab141f13a2,138610,4,0,0,0
"n03874293/n03874293_22199.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,694,"paddlewheel, paddle wheel",0.993672,628,"liner, ocean liner",0.004061,913,"wreck",0.001494,1,0.005618,0xaaab141eca20,119792,7,0,0,0
"n03874293/n03874293_4256.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",1.000000,595,"harvester, reaper",0.000000,730,"plow, plough",0.000000,1,0.000000,0xaaab141e5409,89561,2,0,0,0
"n03933933/n03933933_21453.JPEG",718,"pier",718,"pier",0.997604,718,"pier",0.981644,839,"suspension bridge",0.017979,517,"crane",0.000156,1,0.015959,0xaaab141e787b,98891,2,0,0,0
"n03933933/n03933933_24591.JPEG",718,"pier",536,"dock, dockage, docking facility",0.584435,536,"dock, dockage, docking facility",0.907596,821,"steel arch bridge",0.021345,718,"pier",0.021345,0,-0.323160,0xaaab141db766,49462,0,0,0,0
"n03933933/n03933933_31954.JPEG",718,"pier",718,"pier",0.561927,718,"pier",0.333692,839,"suspension bridge",0.333692,536,"dock, dockage, docking facility",0.157625,1,0.228235,0xaaab141d0d0e,5854,5,0,0,0
"n03933933/n03933933_4981.JPEG",718,"pier",718,"pier",0.664261,821,"steel arch bridge",0.614885,718,"pier",0.372946,694,"paddlewheel, paddle wheel",0.006831,0,0.049377,0xaaab141d47b0,20864,1,0,0,0
"n03933933/n03933933_90.JPEG",718,"pier",718,"pier",0.934564,718,"pier",0.672837,821,"steel arch bridge",0.317826,536,"dock, dockage, docking facility",0.004534,1,0.261727,0xaaab141ddebe,59534,4,0,0,0
"n04311004/n04311004_1647.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.992740,821,"steel arch bridge",0.994814,839,"suspension bridge",0.003166,718,"pier",0.001920,1,-0.002074,0xaaab141d7c11,34273,1,0,0,0
"n04311004/n04311004_2766.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.781556,821,"steel arch bridge",0.964039,718,"pier",0.022672,727,"planetarium",0.006496,1,-0.182483,0xaaab141e319c,80748,7,0,0,0
"n04311004/n04311004_3501.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.999000,821,"steel arch bridge",0.985455,718,"pier",0.008526,421,"bannister, banister, balustrade, balusters, handrail",0.000700,1,0.013546,0xaaab141e18c8,74392,0,0,0,0
"n04311004/n04311004_3797.JPEG",821,"steel arch bridge",668,"mosque",0.498529,668,"mosque",0.637856,821,"steel arch bridge",0.110843,538,"dome",0.110843,0,-0.139326,0xaaab141ed15b,121643,5,0,0,0
"n04311004/n04311004_6632.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.939190,821,"steel arch bridge",0.981723,718,"pier",0.017981,839,"suspension bridge",0.000256,1,-0.042534,0xaaab141e6fc5,96661,7,0,0,0
"n04355933/n04355933_13231.JPEG",836,"sunglass",585,"hair spray",0.975834,585,"hair spray",0.989335,971,"bubble",0.006666,589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.001487,0,-0.013501,0xaaab141e13f5,73157,4,0,0,0
"n04355933/n04355933_14508.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,836,"sunglass",0.557125,837,"sunglasses, dark glasses, shades",0.263167,785,"seat belt, seatbelt",0.096814,1,-0.100609,0xaaab141dd475,56901,1,0,0,0
"n04355933/n04355933_1754.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,837,"sunglasses, dark glasses, shades",0.456362,836,"sunglass",0.167886,876,"tub, vat",0.079304,0,0.086167,0xaaab141eaeee,112830,1,0,0,0
"n04355933/n04355933_2717.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,836,"sunglass",0.567732,837,"sunglasses, dark glasses, shades",0.208857,785,"seat belt, seatbelt",0.076834,1,-0.102653,0xaaab141f3fa2,149874,4,0,0,0
"n04355933/n04355933_3450.JPEG",836,"sunglass",836,"sunglass",0.327517,461,"breastplate, aegis, egis",0.216790,562,"fountain",0.131490,652,"military uniform",0.062111,0,0.110727,0xaaab141e50e5,88757,5,0,0,0
"n04370456/n04370456_3046.JPEG",841,"sweatshirt",841,"sweatshirt",0.488503,869,"trench coat",0.872380,834,"suit, suit of clothes",0.043433,568,"fur coat",0.026344,0,-0.383877,0xaaab141d1ebb,10379,0,0,0,0
"n04370456/n04370456_4380.JPEG",841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,697,"pajama, pyjama, pj's, jammies",0.193466,457,"bow tie, bow-tie, bowtie",0.150671,617,"lab coat, laboratory coat",0.150671,0,0.064563,0xaaab141d1f16,10470,0,0,0,0
"n04370456/n04370456_5698.JPEG",841,"sweatshirt",841,"sweatshirt",0.970347,841,"sweatshirt",0.808933,465,"bulletproof vest",0.085261,414,"backpack, back pack, knapsack, packsack, rucksack, haversack",0.031366,1,0.161414,0xaaab141e2aec,79036,0,0,0,0
"n04370456/n04370456_6227.JPEG",841,"sweatshirt",841,"sweatshirt",0.783750,841,"sweatshirt",0.647556,805,"soccer ball",0.041397,560,"football helmet",0.032240,1,0.136194,0xaaab141de33c,60684,6,0,0,0
"n04370456/n04370456_942.JPEG",841,"sweatshirt",841,"sweatshirt",0.967017,841,"sweatshirt",0.990926,474,"cardigan",0.004050,911,"wool, woolen, woollen",0.001490,1,-0.023908,0xaaab141d9406,40406,1,0,0,0
"n04557648/n04557648_1727.JPEG",898,"water bottle",509,"confectionery, confectionary, candy store",0.201326,509,"confectionery, confectionary, candy store",0.112197,987,"corn",0.112197,998,"ear, spike, capitulum",0.052998,0,0.089129,0xaaab141ebfc2,117138,3,0,0,0
"n04557648/n04557648_2063.JPEG",898,"water bottle",708,"pedestal, plinth, footstall",0.137753,560,"football helmet",0.142123,898,"water bottle",0.110685,471,"cannon",0.086202,0,-0.004370,0xaaab141d3e6b,18491,3,0,0,0
"n04557648/n04557648_29432.JPEG",898,"water bottle",435,"bathtub, bathing tub, bath, tub",0.687544,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.541344,435,"bathtub, bathing tub, bath, tub",0.328342,876,"tub, vat",0.094072,0,0.146200,0xaaab141d8fb7,39303,1,0,0,0
"n04557648/n04557648_310.JPEG",898,"water bottle",664,"monitor",0.505971,664,"monitor",0.347034,737,"pop bottle, soda bottle",0.127667,898,"water bottle",0.077434,0,0.158936,0xaaab141eb52b,114427,5,0,0,0
"n04557648/n04557648_8444.JPEG",898,"water bottle",898,"water bottle",0.417932,898,"water bottle",0.524832,440,"beer bottle",0.117106,626,"lighter, light, igniter, ignitor",0.091202,1,-0.106900,0xaaab141f14b6,138886,7,0,0,0
"n09399592/n09399592_17820.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.972934,976,"promontory, headland, head, foreland",0.902172,978,"seashore, coast, seacoast, sea-coast",0.095088,977,"sandbar, sand bar",0.000823,1,0.070762,0xaaab141f3c57,149031,7,0,0,0
"n09399592/n09399592_57381.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.712268,976,"promontory, headland, head, foreland",0.697681,972,"cliff, drop, drop-off",0.256662,978,"seashore, coast, seacoast, sea-coast",0.021068,1,0.014587,0xaaab141f2d44,145172,1,0,0,0
"n09399592/n09399592_58193.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.934759,976,"promontory, headland, head, foreland",0.965942,972,"cliff, drop, drop-off",0.029169,979,"valley, vale",0.002394,1,-0.031183,0xaaab141d7e54,34852,4,0,0,0
"n09399592/n09399592_74394.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.560423,976,"promontory, headland, head, foreland",0.920284,972,"cliff, drop, drop-off",0.058832,978,"seashore, coast, seacoast, sea-coast",0.016856,1,-0.359862,0xaaab141d2757,12583,2,0,0,0
"n09399592/n09399592_87777.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.644056,976,"promontory, headland, head, foreland",0.754526,978,"seashore, coast, seacoast, sea-coast",0.131117,977,"sandbar, sand bar",0.079526,1,-0.110470,0xaaab141da2da,44202,0,0,0,0
"n12985857/n12985857_10703.JPEG",991,"coral fungus",991,"coral fungus",0.986605,991,"coral fungus",0.858209,115,"sea slug, nudibranch",0.033276,973,"coral reef",0.015719,1,0.128396,0xaaab141d6b89,30041,5,0,0,0
"n12985857/n12985857_1312.JPEG",991,"coral fungus",991,"coral fungus",0.999250,991,"coral fungus",0.993207,108,"sea anemone, anemone",0.002462,115,"sea slug, nudibranch",0.001163,1,0.006043,0xaaab141da2b6,44166,0,0,0,0
"n12985857/n12985857_6677.JPEG",991,"coral fungus",991,"coral fungus",0.996692,991,"coral fungus",0.995351,310,"ant, emmet, pismire",0.001165,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.001165,1,0.001341,0xaaab141f3399,146793,3,0,0,0
"n12985857/n12985857_7042.JPEG",991,"coral fungus",991,"coral fungus",0.999225,991,"coral fungus",0.998958,994,"stinkhorn, carrion fungus",0.000709,488,"chain",0.000045,1,0.000267,0xaaab141e85a3,102259,0,0,0,0
