image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,msefi_ran,msefi_recovered,recovery_class,recovery_prob,recovery_action,crash
"n02096051/n02096051_2751.JPEG","MSEFI-DDR-pwrcycle","weights",0,191,"Airedale, Airedale terrier",202,"soft-coated wheaten terrier",0.317502,202,"soft-coated wheaten terrier",0.317502,184,"Irish terrier",0.192575,163,"bloodhound, sleuthhound",0.192575,0,0.000000,2572697,10331501,0x1be00000,1,1,191,0.841985,"devmem_reopen+recreate_runner",0
"n02096051/n02096051_2946.JPEG","MSEFI-DDR-pwrcycle","weights",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.841985,795,"ski",0.280927,879,"umbrella",0.280927,123,"spiny lobster, langouste, rock lobster, crawfish, crayfish, sea crawfish",0.280927,0,0.561058,2572697,10333425,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02096051/n02096051_495.JPEG","MSEFI-DDR-pwrcycle","weights",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,191,"Airedale, Airedale terrier",0.914080,211,"vizsla, Hungarian pointer",0.035443,189,"Lakeland terrier",0.013039,1,0.000000,2572697,10330837,0x1be00000,1,1,191,0.968609,"devmem_reopen+recreate_runner",0
"n02096051/n02096051_5436.JPEG","MSEFI-DDR-pwrcycle","weights",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,514,"cowboy boot",0.933764,808,"sombrero",0.021960,456,"bow",0.017102,0,0.034845,2572697,10328693,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02096051/n02096051_668.JPEG","MSEFI-DDR-pwrcycle","weights",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.988703,189,"Lakeland terrier",0.008554,184,"Irish terrier",0.001158,1,0.000000,2572697,10332038,0x1be00000,1,1,191,0.991122,"devmem_reopen+recreate_runner",0
"n02113186/n02113186_12291.JPEG","MSEFI-DDR-pwrcycle","weights",0,264,"Cardigan, Cardigan Welsh corgi",191,"Airedale, Airedale terrier",0.991122,429,"baseball",0.316215,470,"candle, taper, wax light",0.191794,686,"oil filter",0.149369,0,0.674907,2572697,10329678,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02113186/n02113186_13231.JPEG","MSEFI-DDR-pwrcycle","weights",0,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.848451,263,"Pembroke, Pembroke Welsh corgi",0.054240,253,"basenji",0.025621,1,0.000000,2572697,10331436,0x1be00000,1,0,201,0.489978,"devmem_reopen+recreate_runner",0
"n02113186/n02113186_50.JPEG","MSEFI-DDR-pwrcycle","weights",0,264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,455,"bottlecap",0.983941,488,"chain",0.014035,506,"coil, spiral, volute, whorl, helix",0.000699,0,-0.493962,2572697,10330118,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02113186/n02113186_5538.JPEG","MSEFI-DDR-pwrcycle","weights",0,264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,263,"Pembroke, Pembroke Welsh corgi",0.516311,264,"Cardigan, Cardigan Welsh corgi",0.402104,158,"toy terrier",0.033007,0,0.000000,2572697,10334992,0x1be00000,1,0,162,0.571110,"devmem_reopen+recreate_runner",0
"n02113186/n02113186_9772.JPEG","MSEFI-DDR-pwrcycle","weights",0,264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,427,"barrel, cask",0.934150,515,"cowboy hat, ten-gallon hat",0.059718,489,"chainlink fence",0.002973,0,-0.363040,2572697,10333934,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02114855/n02114855_1044.JPEG","MSEFI-DDR-pwrcycle","weights",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",195,"Boston bull, Boston terrier",0.305252,195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.305252,242,"boxer",0.144191,0,0.000000,2572697,10334100,0x1be00000,1,1,272,0.933076,"devmem_reopen+recreate_runner",0
"n02114855/n02114855_1047.JPEG","MSEFI-DDR-pwrcycle","weights",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,898,"water bottle",0.326507,731,"plunger, plumber's helper",0.326507,733,"pole",0.254284,0,0.606569,2572697,10329809,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02114855/n02114855_18848.JPEG","MSEFI-DDR-pwrcycle","weights",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054747,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054747,1,0.000000,2572697,10333711,0x1be00000,1,1,272,0.831597,"devmem_reopen+recreate_runner",0
"n02114855/n02114855_7204.JPEG","MSEFI-DDR-pwrcycle","weights",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,427,"barrel, cask",0.998173,541,"drum, membranophone, tympan",0.001169,656,"minivan",0.000335,0,-0.166577,2572697,10329984,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02114855/n02114855_7265.JPEG","MSEFI-DDR-pwrcycle","weights",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.016974,277,"red fox, Vulpes vulpes",0.008018,1,0.000000,2572697,10333334,0x1be00000,1,1,272,0.818428,"devmem_reopen+recreate_runner",0
"n02134418/n02134418_11090.JPEG","MSEFI-DDR-pwrcycle","weights",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,947,"mushroom",0.446305,701,"parachute, chute",0.127868,619,"lampshade, lamp shade",0.099584,0,0.372123,2572697,10330993,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02134418/n02134418_2895.JPEG","MSEFI-DDR-pwrcycle","weights",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.022237,377,"marmoset",0.006371,1,0.000000,2572697,10335960,0x1be00000,1,1,297,0.999508,"devmem_reopen+recreate_runner",0
"n02134418/n02134418_3846.JPEG","MSEFI-DDR-pwrcycle","weights",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,698,"palace",0.885430,599,"honeycomb",0.093324,868,"tray",0.007660,0,0.114079,2572697,10329315,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02134418/n02134418_4725.JPEG","MSEFI-DDR-pwrcycle","weights",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.268739,294,"brown bear, bruin, Ursus arctos",0.000666,0,0.000000,2572697,10328191,0x1be00000,1,1,297,0.907159,"devmem_reopen+recreate_runner",0
"n02134418/n02134418_5777.JPEG","MSEFI-DDR-pwrcycle","weights",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,488,"chain",0.448436,458,"brass, memorial tablet, plaque",0.211826,506,"coil, spiral, volute, whorl, helix",0.128479,0,0.458724,2572697,10330899,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02264363/n02264363_13680.JPEG","MSEFI-DDR-pwrcycle","weights",0,318,"lacewing, lacewing fly",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,367,"chimpanzee, chimp, Pan troglodytes",0.174411,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.105785,0,0.000000,2572697,10330543,0x1be00000,1,1,318,0.562020,"devmem_reopen+recreate_runner",0
"n02264363/n02264363_3092.JPEG","MSEFI-DDR-pwrcycle","weights",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,506,"coil, spiral, volute, whorl, helix",0.878967,494,"chime, bell, gong",0.092642,502,"clog, geta, patten, sabot",0.020671,0,-0.316947,2572697,10331007,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02264363/n02264363_4632.JPEG","MSEFI-DDR-pwrcycle","weights",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.984973,317,"leafhopper",0.006637,307,"weevil",0.003135,1,0.000000,2572697,10329439,0x1be00000,1,1,318,0.974743,"devmem_reopen+recreate_runner",0
"n02264363/n02264363_5318.JPEG","MSEFI-DDR-pwrcycle","weights",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,21,"kite",0.005810,29,"axolotl, mud puppy, Ambystoma mexicanum",0.005810,34,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",0.005810,0,0.968933,2572697,10334065,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02264363/n02264363_9846.JPEG","MSEFI-DDR-pwrcycle","weights",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999994,317,"leafhopper",0.000004,316,"cicada, cicala",0.000001,1,0.000000,2572697,10331470,0x1be00000,1,1,318,0.999998,"devmem_reopen+recreate_runner",0
"n02699494/n02699494_12579.JPEG","MSEFI-DDR-pwrcycle","weights",0,406,"altar",318,"lacewing, lacewing fly",0.999998,596,"hatchet",0.640374,883,"vase",0.235580,456,"bow",0.031882,0,0.359624,2572697,10331632,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02699494/n02699494_18171.JPEG","MSEFI-DDR-pwrcycle","weights",0,406,"altar",406,"altar",0.955258,406,"altar",0.955258,884,"vault",0.017496,857,"throne",0.006436,1,0.000000,2572697,10331476,0x1be00000,1,1,406,0.998605,"devmem_reopen+recreate_runner",0
"n02699494/n02699494_2349.JPEG","MSEFI-DDR-pwrcycle","weights",0,406,"altar",406,"altar",0.998605,911,"wool, woolen, woollen",0.229148,552,"feather boa, boa",0.229148,837,"sunglasses, dark glasses, shades",0.138986,0,0.769457,2572697,10331287,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02699494/n02699494_4661.JPEG","MSEFI-DDR-pwrcycle","weights",0,406,"altar",406,"altar",0.957186,406,"altar",0.957186,884,"vault",0.037114,497,"church, church building",0.003047,1,0.000000,2572697,10329756,0x1be00000,1,1,406,0.998281,"devmem_reopen+recreate_runner",0
"n02699494/n02699494_4682.JPEG","MSEFI-DDR-pwrcycle","weights",0,406,"altar",406,"altar",0.998281,566,"French horn, horn",0.829468,464,"buckle",0.144140,783,"screw",0.011832,0,0.168812,2572697,10330778,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02704792/n02704792_13304.JPEG","MSEFI-DDR-pwrcycle","weights",0,408,"amphibian, amphibious vehicle",406,"altar",0.910919,406,"altar",0.910919,884,"vault",0.058233,497,"church, church building",0.021423,0,0.000000,2572697,10330934,0x1be00000,1,1,408,0.998796,"devmem_reopen+recreate_runner",0
"n02704792/n02704792_2135.JPEG","MSEFI-DDR-pwrcycle","weights",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,574,"golf ball",0.425897,417,"balloon",0.425897,522,"croquet ball",0.095031,0,0.572899,2572697,10329667,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02704792/n02704792_28593.JPEG","MSEFI-DDR-pwrcycle","weights",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.985230,975,"lakeside, lakeshore",0.003136,536,"dock, dockage, docking facility",0.002442,1,0.000000,2572697,10331391,0x1be00000,1,1,408,0.999893,"devmem_reopen+recreate_runner",0
"n02704792/n02704792_4565.JPEG","MSEFI-DDR-pwrcycle","weights",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,3,"tiger shark, Galeocerdo cuvieri",0.022824,10,"brambling, Fringilla montifringilla",0.022824,12,"house finch, linnet, Carpodacus mexicanus",0.022824,0,0.977069,2572697,10330049,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02704792/n02704792_7641.JPEG","MSEFI-DDR-pwrcycle","weights",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.999509,751,"racer, race car, racing car",0.000158,864,"tow truck, tow car, wrecker",0.000123,1,0.000000,2572697,10331208,0x1be00000,1,0,586,0.738355,"devmem_reopen+recreate_runner",0
"n02794156/n02794156_202.JPEG","MSEFI-DDR-pwrcycle","weights",0,426,"barometer",586,"half track",0.738355,655,"miniskirt, mini",0.197322,769,"rule, ruler",0.197322,818,"spotlight, spot",0.153674,0,0.541033,2572697,10329344,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02794156/n02794156_3679.JPEG","MSEFI-DDR-pwrcycle","weights",0,426,"barometer",426,"barometer",0.654001,426,"barometer",0.654001,507,"combination lock",0.187375,635,"magnetic compass",0.113648,1,0.000000,2572697,10328115,0x1be00000,1,0,485,0.267044,"devmem_reopen+recreate_runner",0
"n02794156/n02794156_4688.JPEG","MSEFI-DDR-pwrcycle","weights",0,426,"barometer",485,"CD player",0.267044,643,"mask",0.264231,721,"pillow",0.264231,796,"ski mask",0.264231,0,0.002814,2572697,10329034,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n02794156/n02794156_6604.JPEG","MSEFI-DDR-pwrcycle","weights",0,426,"barometer",426,"barometer",0.999539,426,"barometer",0.999539,409,"analog clock",0.000335,798,"slide rule, slipstick",0.000096,1,0.000000,2572697,10330702,0x1be00000,1,0,635,0.988816,"devmem_reopen+recreate_runner",0
"n02794156/n02794156_7565.JPEG","MSEFI-DDR-pwrcycle","weights",0,426,"barometer",635,"magnetic compass",0.988816,463,"bucket, pail",0.077722,208,"Labrador retriever",0.077722,541,"drum, membranophone, tympan",0.077722,0,0.911094,2572697,10332312,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03124043/n03124043_5402.JPEG","MSEFI-DDR-pwrcycle","weights",0,514,"cowboy boot",892,"wall clock",0.506343,892,"wall clock",0.506343,426,"barometer",0.186273,635,"magnetic compass",0.041563,0,0.000000,2572697,10330183,0x1be00000,1,1,514,0.999997,"devmem_reopen+recreate_runner",0
"n03124043/n03124043_5856.JPEG","MSEFI-DDR-pwrcycle","weights",0,514,"cowboy boot",514,"cowboy boot",0.999997,828,"strainer",0.465340,559,"folding chair",0.171189,587,"hammer",0.080864,0,0.534657,2572697,10333563,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03124043/n03124043_6328.JPEG","MSEFI-DDR-pwrcycle","weights",0,514,"cowboy boot",514,"cowboy boot",0.975995,514,"cowboy boot",0.975995,894,"wardrobe, closet, press",0.022953,753,"radiator",0.000693,1,0.000000,2572697,10332209,0x1be00000,1,0,502,0.501363,"devmem_reopen+recreate_runner",0
"n03124043/n03124043_7091.JPEG","MSEFI-DDR-pwrcycle","weights",0,514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,419,"Band Aid",0.066782,499,"cleaver, meat cleaver, chopper",0.066782,502,"clog, geta, patten, sabot",0.066782,0,0.434581,2572697,10328838,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03124043/n03124043_7889.JPEG","MSEFI-DDR-pwrcycle","weights",0,514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.999908,857,"throne",0.000006,643,"mask",0.000005,1,0.000000,2572697,10330311,0x1be00000,1,0,630,0.958231,"devmem_reopen+recreate_runner",0
"n03637318/n03637318_1066.JPEG","MSEFI-DDR-pwrcycle","weights",0,619,"lampshade, lamp shade",630,"Loafer",0.958231,3,"tiger shark, Galeocerdo cuvieri",0.031034,1,"goldfish, Carassius auratus",0.031034,11,"goldfinch, Carduelis carduelis",0.031034,0,0.927197,2572697,10331227,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03637318/n03637318_14251.JPEG","MSEFI-DDR-pwrcycle","weights",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.903326,846,"table lamp",0.095210,804,"soap dispenser",0.000824,1,0.000000,2572697,10332632,0x1be00000,1,1,619,0.926911,"devmem_reopen+recreate_runner",0
"n03637318/n03637318_16044.JPEG","MSEFI-DDR-pwrcycle","weights",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,447,"binoculars, field glasses, opera glasses",0.704138,758,"reel",0.259038,837,"sunglasses, dark glasses, shades",0.016560,0,0.222772,2572697,10330783,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03637318/n03637318_6645.JPEG","MSEFI-DDR-pwrcycle","weights",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.904649,846,"table lamp",0.095349,905,"window shade",0.000001,1,0.000000,2572697,10328665,0x1be00000,1,1,619,0.662967,"devmem_reopen+recreate_runner",0
"n03637318/n03637318_9369.JPEG","MSEFI-DDR-pwrcycle","weights",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,997,"bolete",0.692489,684,"ocarina, sweet potato",0.072988,539,"doormat, welcome mat",0.072988,0,-0.029522,2572697,10330977,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03874293/n03874293_11031.JPEG","MSEFI-DDR-pwrcycle","weights",0,694,"paddlewheel, paddle wheel",619,"lampshade, lamp shade",0.913729,619,"lampshade, lamp shade",0.913729,818,"spotlight, spot",0.035429,846,"table lamp",0.027592,0,0.000000,2572697,10332483,0x1be00000,1,1,694,0.999999,"devmem_reopen+recreate_runner",0
"n03874293/n03874293_14179.JPEG","MSEFI-DDR-pwrcycle","weights",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,461,"breastplate, aegis, egis",0.063376,282,"tiger cat",0.063376,469,"caldron, cauldron",0.063376,0,0.936623,2572697,10329479,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03874293/n03874293_152.JPEG","MSEFI-DDR-pwrcycle","weights",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,694,"paddlewheel, paddle wheel",0.999978,595,"harvester, reaper",0.000013,856,"thresher, thrasher, threshing machine",0.000006,1,0.000000,2572697,10326802,0x1be00000,1,1,694,0.999992,"devmem_reopen+recreate_runner",0
"n03874293/n03874293_22199.JPEG","MSEFI-DDR-pwrcycle","weights",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,720,"pill bottle",0.688655,429,"baseball",0.197303,890,"volleyball",0.056528,0,0.311337,2572697,10331866,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03874293/n03874293_4256.JPEG","MSEFI-DDR-pwrcycle","weights",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,694,"paddlewheel, paddle wheel",0.999289,554,"fireboat",0.000158,471,"cannon",0.000158,1,0.000000,2572697,10332211,0x1be00000,1,1,694,1.000000,"devmem_reopen+recreate_runner",0
"n03933933/n03933933_21453.JPEG","MSEFI-DDR-pwrcycle","weights",0,718,"pier",694,"paddlewheel, paddle wheel",1.000000,599,"honeycomb",0.923565,574,"golf ball",0.075811,417,"balloon",0.000241,0,0.076435,2572697,10330794,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03933933/n03933933_24591.JPEG","MSEFI-DDR-pwrcycle","weights",0,718,"pier",718,"pier",0.997604,718,"pier",0.997604,839,"suspension bridge",0.001926,517,"crane",0.000123,1,0.000000,2572697,10332519,0x1be00000,1,0,536,0.584435,"devmem_reopen+recreate_runner",0
"n03933933/n03933933_31954.JPEG","MSEFI-DDR-pwrcycle","weights",0,718,"pier",536,"dock, dockage, docking facility",0.584435,506,"coil, spiral, volute, whorl, helix",0.087443,419,"Band Aid",0.087443,584,"hair slide",0.087443,0,0.496992,2572697,10329804,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n03933933/n03933933_4981.JPEG","MSEFI-DDR-pwrcycle","weights",0,718,"pier",718,"pier",0.561927,718,"pier",0.561927,839,"suspension bridge",0.437629,536,"dock, dockage, docking facility",0.000114,1,0.000000,2572697,10331183,0x1be00000,1,1,718,0.664261,"devmem_reopen+recreate_runner",0
"n03933933/n03933933_90.JPEG","MSEFI-DDR-pwrcycle","weights",0,718,"pier",718,"pier",0.664261,987,"corn",0.510607,506,"coil, spiral, volute, whorl, helix",0.241193,574,"golf ball",0.088730,0,0.153655,2572697,10331409,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n04311004/n04311004_1647.JPEG","MSEFI-DDR-pwrcycle","weights",0,821,"steel arch bridge",718,"pier",0.934564,718,"pier",0.934564,821,"steel arch bridge",0.059745,536,"dock, dockage, docking facility",0.002317,0,0.000000,2572697,10328679,0x1be00000,1,1,821,0.992740,"devmem_reopen+recreate_runner",0
"n04311004/n04311004_2766.JPEG","MSEFI-DDR-pwrcycle","weights",0,821,"steel arch bridge",821,"steel arch bridge",0.992740,341,"hog, pig, grunter, squealer, Sus scrofa",0.110696,355,"llama",0.110696,456,"bow",0.110696,0,0.882043,2572697,10330973,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n04311004/n04311004_3501.JPEG","MSEFI-DDR-pwrcycle","weights",0,821,"steel arch bridge",821,"steel arch bridge",0.781556,821,"steel arch bridge",0.781556,718,"pier",0.174389,839,"suspension bridge",0.008682,1,0.000000,2572697,10329169,0x1be00000,1,1,821,0.999000,"devmem_reopen+recreate_runner",0
"n04311004/n04311004_3797.JPEG","MSEFI-DDR-pwrcycle","weights",0,821,"steel arch bridge",821,"steel arch bridge",0.999000,3,"tiger shark, Galeocerdo cuvieri",0.005202,9,"ostrich, Struthio camelus",0.005202,11,"goldfinch, Carduelis carduelis",0.005202,0,0.993798,2572697,10328331,0x1be00000,1,0,3,0.001000,"devmem_reopen+recreate_runner",0
"n04311004/n04311004_6632.JPEG","MSEFI-DDR-pwrcycle","weights",0,821,"steel arch bridge",668,"mosque",0.498529,668,"mosque",0.498529,538,"dome",0.235489,718,"pier",0.052545,0,0.000000,2572697,10332130,0x1be00000,1,1,821,0.939190,"devmem_reopen+recreate_runner",0
