image_name,sefi_mode,target,transient,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,bytes_corrupted,bits_corrupted,fault_phys_addr,msefi_ran,msefi_recovered,recovery_class,recovery_prob,recovery_action,crash
"n02096051/n02096051_2946.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.914080,644,"matchstick",0.986741,960,"chocolate sauce, chocolate syrup",0.010962,961,"dough",0.000546,0,-0.072661,2572697,10332674,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02096051/n02096051_495.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.968609,191,"Airedale, Airedale terrier",0.914080,211,"vizsla, Hungarian pointer",0.035443,189,"Lakeland terrier",0.013039,1,0.054529,2572697,10333800,0x1be00000,1,1,191,0.968609,"hw_reset+recreate_runner",0
"n02096051/n02096051_5436.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,643,"mask",0.449314,514,"cowboy boot",0.165293,862,"torch",0.128731,0,0.539389,2572697,10333621,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02096051/n02096051_668.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.988703,189,"Lakeland terrier",0.008554,184,"Irish terrier",0.001158,1,0.002419,2572697,10331928,0x1be00000,1,1,191,0.991122,"hw_reset+recreate_runner",0
"n02113186/n02113186_12291.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,241,"EntleBucher",0.299696,852,"tennis ball",0.233404,948,"Granny Smith",0.110252,0,0.548755,2572697,10330191,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02113186/n02113186_13231.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,264,"Cardigan, Cardigan Welsh corgi",0.848451,263,"Pembroke, Pembroke Welsh corgi",0.054240,253,"basenji",0.025621,1,-0.358473,2572697,10328990,0x1be00000,1,0,201,0.489978,"hw_reset+recreate_runner",0
"n02113186/n02113186_50.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,7,"cock",0.006538,8,"hen",0.006538,11,"goldfinch, Carduelis carduelis",0.006538,0,0.509773,2572697,10330483,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02113186/n02113186_5538.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,263,"Pembroke, Pembroke Welsh corgi",0.516311,264,"Cardigan, Cardigan Welsh corgi",0.402104,158,"toy terrier",0.033007,0,0.054799,2572697,10334181,0x1be00000,1,0,162,0.571110,"hw_reset+recreate_runner",0
"n02113186/n02113186_9772.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,417,"balloon",0.999232,701,"parachute, chute",0.000710,917,"comic book",0.000021,0,-0.693979,2572697,10329964,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02114855/n02114855_1044.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.305252,242,"boxer",0.144191,0,0.627824,2572697,10329511,0x1be00000,1,1,272,0.933076,"hw_reset+recreate_runner",0
"n02114855/n02114855_1047.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,476,"carousel, carrousel, merry-go-round, roundabout, whirligig",0.494239,678,"neck brace",0.494239,265,"toy poodle",0.004276,0,0.362145,2572697,10331707,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02114855/n02114855_18848.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054747,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054747,1,-0.024788,2572697,10333606,0x1be00000,1,1,272,0.831597,"hw_reset+recreate_runner",0
"n02114855/n02114855_7204.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,910,"wooden spoon",0.704926,186,"Norwich terrier",0.157290,8,"hen",0.057864,0,0.221807,2572697,10336445,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02114855/n02114855_7265.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.016974,277,"red fox, Vulpes vulpes",0.008018,1,-0.108306,2572697,10333066,0x1be00000,1,1,272,0.818428,"hw_reset+recreate_runner",0
"n02134418/n02134418_11090.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,447,"binoculars, field glasses, opera glasses",0.029200,78,"tick",0.029200,462,"broom",0.029200,0,0.916321,2572697,10331108,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02134418/n02134418_2895.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.022237,377,"marmoset",0.006371,1,0.053988,2572697,10328264,0x1be00000,1,1,297,0.999508,"hw_reset+recreate_runner",0
"n02134418/n02134418_3846.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,473,"can opener, tin opener",0.472813,618,"ladle",0.472813,883,"vase",0.049834,0,0.257694,2572697,10331529,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02134418/n02134418_4725.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.268739,294,"brown bear, bruin, Ursus arctos",0.000666,0,0.176652,2572697,10333008,0x1be00000,1,1,297,0.907159,"hw_reset+recreate_runner",0
"n02134418/n02134418_5777.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,700,"paper towel",0.699711,463,"bucket, pail",0.121592,447,"binoculars, field glasses, opera glasses",0.073749,0,-0.090958,2572697,10327625,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02264363/n02264363_13680.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,367,"chimpanzee, chimp, Pan troglodytes",0.174411,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.105785,0,-0.046733,2572697,10329023,0x1be00000,1,1,318,0.562020,"hw_reset+recreate_runner",0
"n02264363/n02264363_3092.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,227,"kelpie",0.760119,852,"tennis ball",0.217778,341,"hog, pig, grunter, squealer, Sus scrofa",0.010843,0,0.224854,2572697,10332521,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02264363/n02264363_4632.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.984973,317,"leafhopper",0.006637,307,"weevil",0.003135,1,-0.010230,2572697,10331396,0x1be00000,1,1,318,0.974743,"hw_reset+recreate_runner",0
"n02264363/n02264363_5318.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,883,"vase",0.406386,876,"tub, vat",0.191963,338,"guinea pig, Cavia cobaya",0.191963,0,0.593609,2572697,10327208,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02264363/n02264363_9846.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999994,317,"leafhopper",0.000004,316,"cicada, cicala",0.000001,1,0.000004,2572697,10331221,0x1be00000,1,1,318,0.999998,"hw_reset+recreate_runner",0
"n02699494/n02699494_12579.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,406,"altar",406,"altar",0.955258,784,"screwdriver",0.425271,971,"bubble",0.200884,618,"ladle",0.156449,0,0.529987,2572697,10331952,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02699494/n02699494_18171.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,406,"altar",406,"altar",0.998605,406,"altar",0.955258,884,"vault",0.017496,857,"throne",0.006436,1,0.043347,2572697,10328882,0x1be00000,1,1,406,0.998605,"hw_reset+recreate_runner",0
"n02699494/n02699494_2349.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,406,"altar",406,"altar",0.957186,618,"ladle",0.823799,840,"swab, swob, mop",0.111489,852,"tennis ball",0.015088,0,0.133387,2572697,10330996,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02699494/n02699494_4661.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,406,"altar",406,"altar",0.998281,406,"altar",0.957186,884,"vault",0.037114,497,"church, church building",0.003047,1,0.041095,2572697,10331458,0x1be00000,1,1,406,0.998281,"hw_reset+recreate_runner",0
"n02699494/n02699494_4682.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,406,"altar",406,"altar",0.910919,506,"coil, spiral, volute, whorl, helix",0.851251,398,"abacus",0.147925,498,"cinema, movie theater, movie theatre, movie house, picture palace",0.000776,0,0.059669,2572697,10332064,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02704792/n02704792_13304.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,406,"altar",0.910919,884,"vault",0.058233,497,"church, church building",0.021423,0,0.087877,2572697,10332296,0x1be00000,1,1,408,0.998796,"hw_reset+recreate_runner",0
"n02704792/n02704792_2135.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,427,"barrel, cask",0.115107,117,"chambered nautilus, pearly nautilus, nautilus",0.115107,506,"coil, spiral, volute, whorl, helix",0.115107,0,0.870123,2572697,10332543,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02704792/n02704792_28593.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.985230,975,"lakeside, lakeshore",0.003136,536,"dock, dockage, docking facility",0.002442,1,0.014663,2572697,10333481,0x1be00000,1,1,408,0.999893,"hw_reset+recreate_runner",0
"n02704792/n02704792_4565.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,518,"crash helmet",0.146088,610,"jersey, T-shirt, tee shirt",0.146088,725,"pitcher, ewer",0.146088,0,0.853422,2572697,10332689,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02704792/n02704792_7641.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,408,"amphibian, amphibious vehicle",586,"half track",0.738355,408,"amphibian, amphibious vehicle",0.999509,751,"racer, race car, racing car",0.000158,864,"tow truck, tow car, wrecker",0.000123,1,-0.261155,2572697,10329599,0x1be00000,1,0,586,0.738355,"hw_reset+recreate_runner",0
"n02794156/n02794156_202.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,426,"barometer",426,"barometer",0.654001,419,"Band Aid",0.919874,898,"water bottle",0.058806,731,"plunger, plumber's helper",0.010219,0,-0.265872,2572697,10332049,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02794156/n02794156_3679.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,426,"barometer",485,"CD player",0.267044,426,"barometer",0.654001,507,"combination lock",0.187375,635,"magnetic compass",0.113648,1,-0.386957,2572697,10332101,0x1be00000,1,0,485,0.267044,"hw_reset+recreate_runner",0
"n02794156/n02794156_4688.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,426,"barometer",426,"barometer",0.999539,619,"lampshade, lamp shade",0.681915,868,"tray",0.250863,712,"Petri dish",0.043593,0,0.317624,2572697,10331454,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n02794156/n02794156_6604.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,426,"barometer",635,"magnetic compass",0.988816,426,"barometer",0.999539,409,"analog clock",0.000335,798,"slide rule, slipstick",0.000096,1,-0.010723,2572697,10331016,0x1be00000,1,0,635,0.988816,"hw_reset+recreate_runner",0
"n02794156/n02794156_7565.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,426,"barometer",892,"wall clock",0.506343,398,"abacus",0.593709,784,"screwdriver",0.280448,902,"whistle",0.062576,0,-0.087365,2572697,10331427,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03124043/n03124043_5402.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,514,"cowboy boot",514,"cowboy boot",0.999997,892,"wall clock",0.506343,426,"barometer",0.186273,635,"magnetic compass",0.041563,0,0.493654,2572697,10332852,0x1be00000,1,1,514,0.999997,"hw_reset+recreate_runner",0
"n03124043/n03124043_5856.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,514,"cowboy boot",514,"cowboy boot",0.975995,852,"tennis ball",0.859904,898,"water bottle",0.090633,463,"bucket, pail",0.020223,0,0.116091,2572697,10334938,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03124043/n03124043_6328.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,514,"cowboy boot",0.975995,894,"wardrobe, closet, press",0.022953,753,"radiator",0.000693,1,-0.474632,2572697,10327484,0x1be00000,1,0,502,0.501363,"hw_reset+recreate_runner",0
"n03124043/n03124043_7091.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,514,"cowboy boot",514,"cowboy boot",0.999908,828,"strainer",0.565971,195,"Boston bull, Boston terrier",0.076596,223,"schipperke",0.059653,0,0.433937,2572697,10329811,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03124043/n03124043_7889.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,514,"cowboy boot",630,"Loafer",0.958231,514,"cowboy boot",0.999908,857,"throne",0.000006,643,"mask",0.000005,1,-0.041677,2572697,10324879,0x1be00000,1,0,630,0.958231,"hw_reset+recreate_runner",0
"n03637318/n03637318_1066.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,463,"bucket, pail",0.614644,840,"swab, swob, mop",0.372800,818,"spotlight, spot",0.005318,0,0.288682,2572697,10327593,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03637318/n03637318_14251.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,619,"lampshade, lamp shade",0.903326,846,"table lamp",0.095210,804,"soap dispenser",0.000824,1,0.023585,2572697,10330824,0x1be00000,1,1,619,0.926911,"hw_reset+recreate_runner",0
"n03637318/n03637318_16044.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,186,"Norwich terrier",0.511644,185,"Norfolk terrier",0.241683,852,"tennis ball",0.146588,0,0.393005,2572697,10332548,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03637318/n03637318_6645.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,619,"lampshade, lamp shade",0.904649,846,"table lamp",0.095349,905,"window shade",0.000001,1,-0.241682,2572697,10331847,0x1be00000,1,1,619,0.662967,"hw_reset+recreate_runner",0
"n03637318/n03637318_9369.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,518,"crash helmet",0.518702,417,"balloon",0.403966,506,"coil, spiral, volute, whorl, helix",0.042578,0,0.395027,2572697,10329065,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03874293/n03874293_11031.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,619,"lampshade, lamp shade",0.913729,818,"spotlight, spot",0.035429,846,"table lamp",0.027592,0,0.086270,2572697,10330749,0x1be00000,1,1,694,0.999999,"hw_reset+recreate_runner",0
"n03874293/n03874293_14179.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,616,"knot",0.918632,721,"pillow",0.035619,883,"vase",0.010205,0,0.081346,2572697,10331029,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03874293/n03874293_152.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,694,"paddlewheel, paddle wheel",0.999978,595,"harvester, reaper",0.000013,856,"thresher, thrasher, threshing machine",0.000006,1,0.000014,2572697,10333783,0x1be00000,1,1,694,0.999992,"hw_reset+recreate_runner",0
"n03874293/n03874293_22199.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,1,"goldfish, Carassius auratus",0.006683,0,"tench, Tinca tinca",0.006683,8,"hen",0.006683,0,0.992607,2572697,10330625,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03874293/n03874293_4256.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",0.999289,554,"fireboat",0.000158,471,"cannon",0.000158,1,0.000711,2572697,10329061,0x1be00000,1,1,694,1.000000,"hw_reset+recreate_runner",0
"n03933933/n03933933_21453.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,718,"pier",718,"pier",0.997604,3,"tiger shark, Galeocerdo cuvieri",0.011643,9,"ostrich, Struthio camelus",0.011643,12,"house finch, linnet, Carpodacus mexicanus",0.011643,0,0.985961,2572697,10330909,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03933933/n03933933_24591.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,718,"pier",536,"dock, dockage, docking facility",0.584435,718,"pier",0.997604,839,"suspension bridge",0.001926,517,"crane",0.000123,1,-0.413168,2572697,10333217,0x1be00000,1,0,536,0.584435,"hw_reset+recreate_runner",0
"n03933933/n03933933_31954.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,718,"pier",718,"pier",0.561927,796,"ski mask",0.176006,619,"lampshade, lamp shade",0.176006,883,"vase",0.176006,0,0.385921,2572697,10329859,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n03933933/n03933933_4981.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,718,"pier",718,"pier",0.664261,718,"pier",0.561927,839,"suspension bridge",0.437629,536,"dock, dockage, docking facility",0.000114,1,0.102334,2572697,10327332,0x1be00000,1,1,718,0.664261,"hw_reset+recreate_runner",0
"n03933933/n03933933_90.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,718,"pier",718,"pier",0.934564,666,"mortar",0.998302,558,"flute, transverse flute",0.000552,594,"harp",0.000552,0,-0.063739,2572697,10334768,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n04311004/n04311004_1647.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.992740,718,"pier",0.934564,821,"steel arch bridge",0.059745,536,"dock, dockage, docking facility",0.002317,0,0.058176,2572697,10332101,0x1be00000,1,1,821,0.992740,"hw_reset+recreate_runner",0
"n04311004/n04311004_2766.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.781556,463,"bucket, pail",0.171775,684,"ocarina, sweet potato",0.171775,818,"spotlight, spot",0.171775,0,0.609781,2572697,10331228,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n04311004/n04311004_3501.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.999000,821,"steel arch bridge",0.781556,718,"pier",0.174389,839,"suspension bridge",0.008682,1,0.217444,2572697,10331112,0x1be00000,1,1,821,0.999000,"hw_reset+recreate_runner",0
"n04311004/n04311004_3797.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,821,"steel arch bridge",668,"mosque",0.498529,3,"tiger shark, Galeocerdo cuvieri",0.005175,6,"stingray",0.005175,12,"house finch, linnet, Carpodacus mexicanus",0.005175,0,0.493354,2572697,10330646,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
"n04311004/n04311004_6632.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,821,"steel arch bridge",821,"steel arch bridge",0.939190,668,"mosque",0.498529,538,"dome",0.235489,718,"pier",0.052545,0,0.440661,2572697,10330694,0x1be00000,1,1,821,0.939190,"hw_reset+recreate_runner",0
"n04355933/n04355933_13231.JPEG","MSEFI-ctrl+DDR-reset","buffers",0,836,"sunglass",585,"hair spray",0.975834,10,"brambling, Fringilla montifringilla",0.005884,4,"hammerhead, hammerhead shark",0.005884,15,"robin, American robin, Turdus migratorius",0.005884,0,0.969950,2572697,10328867,0x1be00000,1,0,3,0.001000,"hw_reset+recreate_runner",0
