injection_type,target,k_bits,image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_addr,fault_byte_offset,fault_bit,crash
"MBU","WEIGHTS",100000,"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.343614,904,"window screen",0.267607,316,"cicada, cicala",0.098447,1,0.656380,0x1c08f12e,586030,4,0
"MBU","WEIGHTS",100000,"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999997,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.000001,316,"cicada, cicala",0.000001,1,0.000001,0x1ccea76e,13543278,1,0
"MBU","WEIGHTS",100000,"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,727,"planetarium",0.638482,538,"dome",0.110952,905,"window shade",0.031788,0,0.316776,0x1ccb7894,13334676,7,0
"MBU","WEIGHTS",100000,"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,530,"digital clock",0.998775,470,"candle, taper, wax light",0.000430,811,"space heater",0.000335,0,-0.000170,0x1c10247c,1057916,6,0
"MBU","WEIGHTS",100000,"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,687,"organ, pipe organ",0.452787,558,"flute, transverse flute",0.452787,418,"ballpoint, ballpoint pen, ballpen, Biro",0.037167,0,0.504399,0x1c81baa0,8501920,2,0
"MBU","WEIGHTS",100000,"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,855,"thimble",0.488849,69,"trilobite",0.296502,904,"window screen",0.084949,0,0.509432,0x1c32d964,3332452,1,0
"MBU","WEIGHTS",100000,"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,636,"mailbag, postbag",0.459960,750,"quilt, comforter, comfort, puff",0.278980,794,"shower curtain",0.037756,0,0.450959,0x1cca9e2e,13278766,4,0
"MBU","WEIGHTS",100000,"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,913,"wreck",0.232078,408,"amphibian, amphibious vehicle",0.140762,460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.109626,0,0.766718,0x1c6813ee,6820846,4,0
"MBU","WEIGHTS",100000,"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,904,"window screen",0.147558,978,"seashore, coast, seacoast, sea-coast",0.147558,818,"spotlight, spot",0.042276,0,0.837672,0x1cd2535d,13783901,5,0
"MBU","WEIGHTS",100000,"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,904,"window screen",0.855845,470,"candle, taper, wax light",0.015675,727,"planetarium",0.007405,0,0.144049,0x1cde3a66,14563942,7,0
"MBU","WEIGHTS",100000,"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,549,"envelope",0.388132,692,"packet",0.235414,405,"airship, dirigible",0.111202,0,0.611378,0x1d313bda,20003802,4,0
"MBU","WEIGHTS",100000,"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,757,"recreational vehicle, RV, R.V.",0.249951,408,"amphibian, amphibious vehicle",0.151603,745,"projector",0.071612,0,0.488403,0x1cee5955,15620437,6,0
"MBU","WEIGHTS",100000,"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,455,"bottlecap",0.236222,968,"cup",0.111583,794,"shower curtain",0.086901,0,0.417779,0x1c89bb2a,9026346,7,0
"MBU","WEIGHTS",100000,"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,811,"space heater",0.263933,897,"washer, automatic washer, washing machine",0.124673,905,"window shade",0.058891,0,0.003112,0x1c518aba,5343930,3,0
"MBU","WEIGHTS",100000,"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,446,"binder, ring-binder",0.318422,556,"fire screen, fireguard",0.150412,506,"coil, spiral, volute, whorl, helix",0.150412,0,0.681117,0x1c78cdb0,7916976,2,0
"MBU","WEIGHTS",100000,"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,786,"sewing machine",0.581224,417,"balloon",0.101002,644,"matchstick",0.101002,0,0.407592,0x1c0f0c37,986167,6,0
"MBU","WEIGHTS",100000,"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,562,"fountain",0.814358,538,"dome",0.040544,826,"stopwatch, stop watch",0.031576,0,-0.308014,0x1c748ff7,7639031,3,0
"MBU","WEIGHTS",100000,"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,794,"shower curtain",0.240237,514,"cowboy boot",0.240237,760,"refrigerator, icebox",0.068829,0,0.759760,0x1c38c188,3719560,2,0
"MBU","WEIGHTS",100000,"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,827,"stove",0.755908,556,"fire screen, fireguard",0.102301,644,"matchstick",0.048324,0,0.220087,0x1d5b75e6,22771174,5,0
"MBU","WEIGHTS",100000,"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,502,"clog, geta, patten, sabot",0.890909,806,"sock",0.034544,506,"coil, spiral, volute, whorl, helix",0.020952,0,-0.389546,0x1c22b8c1,2275521,3,0
"MBU","WEIGHTS",100000,"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.481429,416,"balance beam, beam",0.065154,818,"spotlight, spot",0.039518,1,0.518480,0x1c5031e4,5255652,2,0
"MBU","WEIGHTS",100000,"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,457,"bow tie, bow-tie, bowtie",0.160719,885,"velvet",0.097481,636,"mailbag, postbag",0.059125,0,0.797512,0x1cdd6141,14508353,3,0
"MBU","WEIGHTS",100000,"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.918405,818,"spotlight, spot",0.075387,846,"table lamp",0.002923,1,-0.015079,0x1d42f53a,21165370,2,0
"MBU","WEIGHTS",100000,"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,805,"soccer ball",0.323803,818,"spotlight, spot",0.252178,417,"balloon",0.119120,0,0.603108,0x1cae51b5,11424181,3,0
"MBU","WEIGHTS",100000,"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,267,"standard poodle",0.369438,266,"miniature poodle",0.174510,296,"ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus",0.105846,0,0.535211,0x1d4d6694,21849748,7,0
"MBU","WEIGHTS",100000,"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,398,"abacus",0.951044,619,"lampshade, lamp shade",0.008228,892,"wall clock",0.006408,0,-0.288077,0x1cc2e47a,12772474,5,0
"MBU","WEIGHTS",100000,"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,619,"lampshade, lamp shade",0.950009,538,"dome",0.013551,417,"balloon",0.010554,1,-0.036279,0x1c8bece0,9170144,6,0
"MBU","WEIGHTS",100000,"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",0.998646,396,"lionfish",0.000123,716,"picket fence, paling",0.000123,1,0.001353,0x1cd6a8da,14067930,5,0
"MBU","WEIGHTS",100000,"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,694,"paddlewheel, paddle wheel",0.149655,703,"park bench",0.116551,730,"plow, plough",0.116551,1,0.850323,0x1d4ef0fe,21950718,3,0
"MBU","WEIGHTS",100000,"n03874293/n03874293_152.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,743,"prison, prison house",0.274985,789,"shoji",0.214158,905,"window shade",0.166787,0,0.725007,0x1c461b61,4594529,3,0
"MBU","WEIGHTS",100000,"n03874293/n03874293_22199.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,446,"binder, ring-binder",0.137918,600,"hook, claw",0.065148,506,"coil, spiral, volute, whorl, helix",0.065148,0,0.861371,0x1ce8f5f7,15267319,1,0
"MBU","WEIGHTS",100000,"n03874293/n03874293_4256.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,489,"chainlink fence",0.153560,601,"hoopskirt, crinoline",0.119593,580,"greenhouse, nursery, glasshouse",0.119593,0,0.846440,0x1c946153,9724243,3,0
"MBU","WEIGHTS",100000,"n03933933/n03933933_21453.JPEG",718,"pier",718,"pier",0.997604,727,"planetarium",0.368081,470,"candle, taper, wax light",0.368081,417,"balloon",0.105457,0,0.629522,0x1d55c58a,22398346,4,0
"MBU","WEIGHTS",100000,"n03933933/n03933933_24591.JPEG",718,"pier",536,"dock, dockage, docking facility",0.584435,536,"dock, dockage, docking facility",0.560616,449,"boathouse",0.059088,483,"castle",0.059088,0,0.023820,0x1c602f93,6303635,4,0
"MBU","WEIGHTS",100000,"n03933933/n03933933_31954.JPEG",718,"pier",718,"pier",0.561927,429,"baseball",0.106217,657,"missile",0.064424,884,"vault",0.050174,0,0.455710,0x1ce87fa6,15237030,5,0
"MBU","WEIGHTS",100000,"n03933933/n03933933_4981.JPEG",718,"pier",718,"pier",0.664261,727,"planetarium",0.631393,718,"pier",0.180897,821,"steel arch bridge",0.140883,0,0.032868,0x1cb65261,11948641,5,0
"MBU","WEIGHTS",100000,"n03933933/n03933933_90.JPEG",718,"pier",718,"pier",0.934564,725,"pitcher, ewer",0.069356,653,"milk can",0.069356,729,"plate rack",0.069356,0,0.865207,0x1cdb3c98,14367896,2,0
"MBU","WEIGHTS",100000,"n04311004/n04311004_1647.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.992740,417,"balloon",0.403817,727,"planetarium",0.244927,437,"beacon, lighthouse, beacon light, pharos",0.244927,0,0.588923,0x1ca84e94,11030164,4,0
"MBU","WEIGHTS",100000,"n04311004/n04311004_2766.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.781556,727,"planetarium",0.540883,538,"dome",0.198980,557,"flagpole, flagstaff",0.154966,0,0.240673,0x1c76267d,7743101,2,0
"MBU","WEIGHTS",100000,"n04311004/n04311004_3501.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.999000,506,"coil, spiral, volute, whorl, helix",0.880520,519,"crate",0.016127,470,"candle, taper, wax light",0.012560,0,0.118481,0x1cd851ca,14176714,3,0
"MBU","WEIGHTS",100000,"n04311004/n04311004_3797.JPEG",821,"steel arch bridge",668,"mosque",0.498529,506,"coil, spiral, volute, whorl, helix",0.610099,644,"matchstick",0.082568,698,"palace",0.039002,0,-0.111570,0x1c7bafeb,8105963,1,0
"MBU","WEIGHTS",100000,"n04311004/n04311004_6632.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.939190,905,"window shade",0.957259,421,"bannister, banister, balustrade, balusters, handrail",0.010634,815,"spider web, spider's web",0.008282,0,-0.018069,0x1cd16e39,13725241,3,0
"MBU","WEIGHTS",100000,"n04355933/n04355933_13231.JPEG",836,"sunglass",585,"hair spray",0.975834,903,"wig",0.271119,987,"corn",0.211148,998,"ear, spike, capitulum",0.077677,0,0.704715,0x1c0df583,914819,7,0
"MBU","WEIGHTS",100000,"n04355933/n04355933_14508.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,829,"streetcar, tram, tramcar, trolley, trolley car",0.401978,466,"bullet train, bullet",0.243812,468,"cab, hack, taxi, taxicab",0.115169,0,0.054538,0x1d06c21a,17220122,1,0
"MBU","WEIGHTS",100000,"n04355933/n04355933_1754.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,836,"sunglass",0.839774,837,"sunglasses, dark glasses, shades",0.145931,641,"maraca",0.002673,1,-0.297244,0x1c5a59b3,5921203,4,0
"MBU","WEIGHTS",100000,"n04355933/n04355933_2717.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,556,"fire screen, fireguard",0.406233,854,"theater curtain, theatre curtain",0.246393,827,"stove",0.191891,0,0.058845,0x1ccaa067,13279335,7,0
"MBU","WEIGHTS",100000,"n04355933/n04355933_3450.JPEG",836,"sunglass",836,"sunglass",0.327517,883,"vase",0.258653,638,"maillot",0.122179,917,"comic book",0.095153,0,0.068864,0x1d2a4b68,19549032,7,0
"MBU","WEIGHTS",100000,"n04370456/n04370456_3046.JPEG",841,"sweatshirt",841,"sweatshirt",0.488503,644,"matchstick",0.610621,905,"window shade",0.288437,542,"drumstick",0.008710,0,-0.122118,0x1c21f876,2226294,6,0
"MBU","WEIGHTS",100000,"n04370456/n04370456_4380.JPEG",841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,606,"iron, smoothing iron",0.994877,616,"knot",0.003166,589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.000707,0,-0.736848,0x1d6ed7b8,24041400,0,0
"MBU","WEIGHTS",100000,"n04370456/n04370456_5698.JPEG",841,"sweatshirt",841,"sweatshirt",0.970347,433,"bathing cap, swimming cap",0.194869,541,"drum, membranophone, tympan",0.151765,787,"shield, buckler",0.092050,0,0.775478,0x1d6e038a,23987082,5,0
"MBU","WEIGHTS",100000,"n04370456/n04370456_6227.JPEG",841,"sweatshirt",841,"sweatshirt",0.783750,841,"sweatshirt",0.408266,667,"mortarboard",0.150193,614,"kimono",0.091096,1,0.375484,0x1ce23a3b,14826043,1,0
"MBU","WEIGHTS",100000,"n04370456/n04370456_942.JPEG",841,"sweatshirt",841,"sweatshirt",0.967017,399,"abaya",0.285686,854,"theater curtain, theatre curtain",0.063745,701,"parachute, chute",0.063745,0,0.681331,0x1c873458,8860760,1,0
"MBU","WEIGHTS",100000,"n04557648/n04557648_1727.JPEG",898,"water bottle",509,"confectionery, confectionary, candy store",0.201326,611,"jigsaw puzzle",0.770507,840,"swab, swob, mop",0.063247,556,"fire screen, fireguard",0.049257,0,-0.569182,0x1c90fdee,9502190,6,0
"MBU","WEIGHTS",100000,"n04557648/n04557648_2063.JPEG",898,"water bottle",708,"pedestal, plinth, footstall",0.137753,657,"missile",0.292133,660,"mobile home, manufactured home",0.107470,723,"pinwheel",0.083698,0,-0.154381,0x1c5bb20d,6009357,5,0
"MBU","WEIGHTS",100000,"n04557648/n04557648_29432.JPEG",898,"water bottle",435,"bathtub, bathing tub, bath, tub",0.687544,619,"lampshade, lamp shade",0.453083,818,"spotlight, spot",0.352861,475,"car mirror",0.101096,0,0.234461,0x1d213791,18954129,3,0
"MBU","WEIGHTS",100000,"n04557648/n04557648_310.JPEG",898,"water bottle",664,"monitor",0.505971,815,"spider web, spider's web",0.936252,545,"electric fan, blower",0.036302,489,"chainlink fence",0.010401,0,-0.430281,0x1d6db9f6,23968246,1,0
"MBU","WEIGHTS",100000,"n04557648/n04557648_8444.JPEG",898,"water bottle",898,"water bottle",0.417932,478,"carton",0.431116,470,"candle, taper, wax light",0.096195,506,"coil, spiral, volute, whorl, helix",0.045439,0,-0.013184,0x1c4c8cb8,5016760,6,0
"MBU","WEIGHTS",100000,"n09399592/n09399592_17820.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.972934,904,"window screen",0.839949,782,"screen, CRT screen",0.053696,727,"planetarium",0.009331,0,0.132985,0x1d807f1a,25198362,5,0
"MBU","WEIGHTS",100000,"n09399592/n09399592_57381.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.712268,815,"spider web, spider's web",0.887311,73,"barn spider, Araneus cavaticus",0.093522,74,"garden spider, Aranea diademata",0.004656,0,-0.175043,0x1c70a3be,7381950,2,0
"MBU","WEIGHTS",100000,"n09399592/n09399592_58193.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.934759,220,"Sussex spaniel",0.457984,226,"briard",0.216336,588,"hamper",0.048271,0,0.476775,0x1c22ff6b,2293611,7,0
"MBU","WEIGHTS",100000,"n09399592/n09399592_74394.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.560423,508,"computer keyboard, keypad",0.395625,761,"remote control, remote",0.186880,826,"stopwatch, stop watch",0.068749,0,0.164798,0x1cf9259a,16328090,2,0
"MBU","WEIGHTS",100000,"n09399592/n09399592_87777.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.644056,851,"television, television system",0.545178,904,"window screen",0.156196,782,"screen, CRT screen",0.121646,0,0.098878,0x1cbda6bd,12428989,7,0
"MBU","WEIGHTS",100000,"n12985857/n12985857_10703.JPEG",991,"coral fungus",991,"coral fungus",0.986605,713,"photocopier",0.293442,657,"missile",0.177982,744,"projectile, missile",0.138612,0,0.693163,0x1d5e97a6,22976422,6,0
