image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_vaddr,fault_byte_offset,fault_bit,timeout,crash,output_anomaly
"n02096051/n02096051_5436.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.988703,191,"Airedale, Airedale terrier",0.988703,189,"Lakeland terrier",0.008554,184,"Irish terrier",0.001158,1,0.000000,0xaaaaf33e90dc,460,2,0,0,0
"n02096051/n02096051_668.JPEG",191,"Airedale, Airedale terrier",191,"Airedale, Airedale terrier",0.991122,191,"Airedale, Airedale terrier",0.977305,558,"flute, transverse flute",0.013941,175,"otterhound, otter hound",0.006585,1,0.013817,0xaaaaf33e913e,558,6,0,0,0
"n02113186/n02113186_12291.JPEG",264,"Cardigan, Cardigan Welsh corgi",264,"Cardigan, Cardigan Welsh corgi",0.848451,264,"Cardigan, Cardigan Welsh corgi",0.848451,263,"Pembroke, Pembroke Welsh corgi",0.054240,253,"basenji",0.025621,1,0.000000,0xaaaaf33e9232,802,6,0,0,0
"n02113186/n02113186_13231.JPEG",264,"Cardigan, Cardigan Welsh corgi",201,"silky terrier, Sydney silky",0.489978,201,"silky terrier, Sydney silky",0.489978,275,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",0.297187,212,"English setter",0.085145,0,0.000000,0xaaaaf33e92be,942,5,0,0,0
"n02113186/n02113186_50.JPEG",264,"Cardigan, Cardigan Welsh corgi",263,"Pembroke, Pembroke Welsh corgi",0.516311,962,"meat loaf, meatloaf",1.000000,263,"Pembroke, Pembroke Welsh corgi",0.000000,264,"Cardigan, Cardigan Welsh corgi",0.000000,0,-0.483688,0xaaaaf33e92d2,962,7,0,0,0
"n02113186/n02113186_5538.JPEG",264,"Cardigan, Cardigan Welsh corgi",162,"beagle",0.571110,162,"beagle",0.571112,166,"Walker hound, Walker foxhound",0.099244,263,"Pembroke, Pembroke Welsh corgi",0.077292,0,-0.000002,0xaaaaf33e92be,942,1,0,0,0
"n02113186/n02113186_9772.JPEG",264,"Cardigan, Cardigan Welsh corgi",195,"Boston bull, Boston terrier",0.305252,264,"Cardigan, Cardigan Welsh corgi",0.246638,195,"Boston bull, Boston terrier",0.246638,750,"quilt, comforter, comfort, puff",0.192082,1,0.058614,0xaaaaf33e91fe,750,5,0,0,0
"n02114855/n02114855_1044.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.933076,331,"hare",0.017090,104,"wallaby, brush kangaroo",0.010366,1,0.000000,0xaaaaf33e8fda,202,5,0,0,0
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856383,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054747,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054747,1,0.000002,0xaaaaf33e9035,293,0,0,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,662,"modem",0.999999,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000001,293,"cheetah, chetah, Acinonyx jubatus",0.000000,0,-0.168403,0xaaaaf33e91a6,662,7,0,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.016974,277,"red fox, Vulpes vulpes",0.008018,1,0.000000,0xaaaaf33e92c6,950,0,0,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.040747,104,"wallaby, brush kangaroo",0.040747,1,0.000000,0xaaaaf33e9239,809,4,0,0,0
"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945552,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.022237,377,"marmoset",0.006371,1,-0.000032,0xaaaaf33e8ff7,231,7,0,0,0
"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000431,294,"brown bear, bruin, Ursus arctos",0.000058,1,0.000000,0xaaaaf33e9095,389,0,0,0,0
"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.268739,294,"brown bear, bruin, Ursus arctos",0.000666,0,0.000000,0xaaaaf33e90d3,451,6,0,0,0
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907080,367,"chimpanzee, chimp, Pan troglodytes",0.035171,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.035171,1,0.000079,0xaaaaf33e908f,383,5,0,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608756,367,"chimpanzee, chimp, Pan troglodytes",0.174411,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.105786,1,-0.000002,0xaaaaf33e91d2,706,7,0,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,318,"lacewing, lacewing fly",0.562021,971,"bubble",0.125404,311,"grasshopper, hopper",0.125404,1,-0.000000,0xaaaaf33e90ae,414,0,0,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,318,"lacewing, lacewing fly",0.984973,317,"leafhopper",0.006637,307,"weevil",0.003135,1,0.000000,0xaaaaf33e9077,359,3,0,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,318,"lacewing, lacewing fly",0.974744,319,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",0.017853,320,"damselfly",0.006568,1,-0.000001,0xaaaaf33e91cd,701,2,0,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.999994,317,"leafhopper",0.000004,316,"cicada, cicala",0.000001,1,0.000000,0xaaaaf33e8f65,85,2,0,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999998,311,"grasshopper, hopper",0.000001,312,"cricket",0.000001,1,0.000000,0xaaaaf33e927b,875,6,0,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,406,"altar",0.955258,884,"vault",0.017496,857,"throne",0.006436,1,-0.000000,0xaaaaf33e8feb,219,3,0,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,406,"altar",0.998605,857,"throne",0.000709,887,"vestment",0.000430,1,0.000000,0xaaaaf33e9234,804,4,0,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,406,"altar",0.957182,884,"vault",0.037114,497,"church, church building",0.003047,1,0.000003,0xaaaaf33e92a7,919,5,0,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.989733,995,"earthstar",0.008563,497,"church, church building",0.001159,1,0.008548,0xaaaaf33e92f3,995,6,0,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.910703,884,"vault",0.058219,497,"church, church building",0.021418,1,0.000217,0xaaaaf33e90a0,400,5,0,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.998796,694,"paddlewheel, paddle wheel",0.000261,484,"catamaran",0.000261,1,0.000000,0xaaaaf33e8fac,156,2,0,0,0
"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.985230,975,"lakeside, lakeshore",0.003136,536,"dock, dockage, docking facility",0.002442,1,-0.000000,0xaaaaf33e8f26,22,3,0,0,0
"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.999893,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000058,586,"half track",0.000045,1,0.000000,0xaaaaf33e9049,313,6,0,0,0
"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.999509,751,"racer, race car, racing car",0.000158,864,"tow truck, tow car, wrecker",0.000123,1,0.000000,0xaaaaf33e900a,250,2,0,0,0
"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,586,"half track",0.738355,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.128307,408,"amphibian, amphibious vehicle",0.099925,0,0.000000,0xaaaaf33e905d,333,1,0,0,0
"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,426,"barometer",0.654002,507,"combination lock",0.187375,635,"magnetic compass",0.113649,1,-0.000001,0xaaaaf33e92b1,929,1,0,0,0
"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,485,"CD player",0.266512,811,"space heater",0.125891,742,"printer",0.076357,0,0.000532,0xaaaaf33e9175,613,3,0,0,0
"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,426,"barometer",0.999539,409,"analog clock",0.000335,798,"slide rule, slipstick",0.000096,1,0.000000,0xaaaaf33e9050,320,0,0,0,0
"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,635,"magnetic compass",0.988816,426,"barometer",0.006663,441,"beer glass",0.001909,0,0.000000,0xaaaaf33e9128,536,3,0,0,0
"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,892,"wall clock",0.506344,426,"barometer",0.186274,635,"magnetic compass",0.041563,0,-0.000001,0xaaaaf33e906a,346,5,0,0,0
"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.999997,597,"holster",0.000002,777,"scabbard",0.000000,1,0.000000,0xaaaaf33e922a,794,0,0,0,0
"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,514,"cowboy boot",0.975982,894,"wardrobe, closet, press",0.022953,753,"radiator",0.000693,1,0.000012,0xaaaaf33e9134,548,5,0,0,0
"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,561,"forklift",1.000000,502,"clog, geta, patten, sabot",0.000000,514,"cowboy boot",0.000000,0,-0.498637,0xaaaaf33e9141,561,7,0,0,0
"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.999873,44,"alligator lizard",0.000035,857,"throne",0.000006,1,0.000035,0xaaaaf33e8f3c,44,5,0,0,0
"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,630,"Loafer",0.958212,514,"cowboy boot",0.022535,788,"shoe shop, shoe-shop, shoe store",0.003050,0,0.000019,0xaaaaf33e91e2,722,4,0,0,0
"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.903326,846,"table lamp",0.095210,804,"soap dispenser",0.000824,1,0.000000,0xaaaaf33e9222,786,0,0,0,0
"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,619,"lampshade, lamp shade",0.926910,846,"table lamp",0.027990,117,"chambered nautilus, pearly nautilus, nautilus",0.016977,1,0.000000,0xaaaaf33e8f83,115,1,0,0,0
"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.904649,846,"table lamp",0.095349,905,"window shade",0.000001,1,0.000000,0xaaaaf33e8f41,49,4,0,0,0
"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,827,"stove",0.987118,619,"lampshade, lamp shade",0.008540,818,"spotlight, spot",0.003142,0,-0.324151,0xaaaaf33e924b,827,6,0,0,0
"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,619,"lampshade, lamp shade",0.913730,818,"spotlight, spot",0.035429,846,"table lamp",0.027592,1,-0.000000,0xaaaaf33e9276,870,3,0,0,0
"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",0.999999,425,"barn",0.000000,510,"container ship, containership, container vessel",0.000000,1,0.000000,0xaaaaf33e924c,828,1,0,0,0
"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,694,"paddlewheel, paddle wheel",0.999977,595,"harvester, reaper",0.000013,856,"thresher, thrasher, threshing machine",0.000006,1,0.000001,0xaaaaf33e8fe8,216,5,0,0,0
"n03874293/n03874293_152.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,694,"paddlewheel, paddle wheel",0.999992,425,"barn",0.000002,517,"crane",0.000001,1,0.000000,0xaaaaf33e90a7,407,4,0,0,0
"n03874293/n03874293_22199.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,694,"paddlewheel, paddle wheel",0.999289,554,"fireboat",0.000158,471,"cannon",0.000158,1,0.000000,0xaaaaf33e9043,307,4,0,0,0
"n03874293/n03874293_4256.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",0.679179,185,"Norfolk terrier",0.320821,595,"harvester, reaper",0.000000,1,0.320821,0xaaaaf33e8fc9,185,7,0,0,0
"n03933933/n03933933_21453.JPEG",718,"pier",718,"pier",0.997604,718,"pier",0.815972,871,"trimaran",0.182068,839,"suspension bridge",0.001575,1,0.181632,0xaaaaf33e9277,871,6,0,0,0
"n03933933/n03933933_24591.JPEG",718,"pier",536,"dock, dockage, docking facility",0.584435,536,"dock, dockage, docking facility",0.584525,718,"pier",0.276110,628,"liner, ocean liner",0.029102,0,-0.000089,0xaaaaf33e913d,557,7,0,0,0
"n03933933/n03933933_31954.JPEG",718,"pier",718,"pier",0.561927,718,"pier",0.561927,839,"suspension bridge",0.437629,821,"steel arch bridge",0.000114,1,0.000000,0xaaaaf33e8ff1,225,1,0,0,0
"n03933933/n03933933_4981.JPEG",718,"pier",718,"pier",0.664261,718,"pier",0.664261,821,"steel arch bridge",0.313775,694,"paddlewheel, paddle wheel",0.015622,1,0.000000,0xaaaaf33e90cc,444,1,0,0,0
"n03933933/n03933933_90.JPEG",718,"pier",718,"pier",0.934564,664,"monitor",0.807263,718,"pier",0.180125,821,"steel arch bridge",0.011515,0,0.127300,0xaaaaf33e91a8,664,6,0,0,0
"n04311004/n04311004_1647.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.992740,821,"steel arch bridge",0.992740,718,"pier",0.006689,839,"suspension bridge",0.000549,1,0.000000,0xaaaaf33e8fdd,205,2,0,0,0
"n04311004/n04311004_2766.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.781556,821,"steel arch bridge",0.781556,718,"pier",0.174389,839,"suspension bridge",0.008682,1,-0.000000,0xaaaaf33e92b9,937,1,0,0,0
"n04311004/n04311004_3501.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.999000,821,"steel arch bridge",0.999000,718,"pier",0.000911,888,"viaduct",0.000075,1,0.000000,0xaaaaf33e9088,376,3,0,0,0
"n04311004/n04311004_3797.JPEG",821,"steel arch bridge",668,"mosque",0.498529,668,"mosque",0.498529,538,"dome",0.235489,718,"pier",0.052545,0,0.000000,0xaaaaf33e8fc3,179,3,0,0,0
"n04311004/n04311004_6632.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.939190,821,"steel arch bridge",0.939190,718,"pier",0.060040,839,"suspension bridge",0.000667,1,0.000000,0xaaaaf33e9164,596,7,0,0,0
"n04355933/n04355933_13231.JPEG",836,"sunglass",585,"hair spray",0.975834,585,"hair spray",0.975831,589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.006575,902,"whistle",0.001884,0,0.000003,0xaaaaf33e8f70,96,2,0,0,0
"n04355933/n04355933_14508.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,837,"sunglasses, dark glasses, shades",0.456276,836,"sunglass",0.456276,785,"seat belt, seatbelt",0.048091,0,0.000239,0xaaaaf33e8f11,1,4,0,0,0
"n04355933/n04355933_1754.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,837,"sunglasses, dark glasses, shades",0.542527,836,"sunglass",0.199585,433,"bathing cap, swimming cap",0.057182,0,0.000002,0xaaaaf33e92a9,921,1,0,0,0
"n04355933/n04355933_2717.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,201,"silky terrier, Sydney silky",0.962110,837,"sunglasses, dark glasses, shades",0.017622,836,"sunglass",0.013724,0,-0.497032,0xaaaaf33e8fd9,201,6,0,0,0
"n04355933/n04355933_3450.JPEG",836,"sunglass",836,"sunglass",0.327517,836,"sunglass",0.305219,655,"miniskirt, mini",0.237705,445,"bikini, two-piece",0.112284,1,0.022298,0xaaaaf33e9085,373,5,0,0,0
"n04370456/n04370456_3046.JPEG",841,"sweatshirt",841,"sweatshirt",0.488503,841,"sweatshirt",0.367583,608,"jean, blue jean, denim",0.286274,869,"trench coat",0.135226,1,0.120920,0xaaaaf33e9170,608,3,0,0,0
"n04370456/n04370456_4380.JPEG",841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,750,"quilt, comforter, comfort, puff",0.257982,564,"four-poster",0.094906,831,"studio couch, day bed",0.073913,0,0.000047,0xaaaaf33e92a6,918,0,0,0,0
"n04370456/n04370456_5698.JPEG",841,"sweatshirt",841,"sweatshirt",0.970347,841,"sweatshirt",0.970347,615,"knee pad",0.008395,465,"bulletproof vest",0.006538,1,0.000000,0xaaaaf33e90dc,460,1,0,0,0
"n04370456/n04370456_6227.JPEG",841,"sweatshirt",841,"sweatshirt",0.783750,841,"sweatshirt",0.782258,768,"rugby ball",0.105867,805,"soccer ball",0.038946,1,0.001492,0xaaaaf33e91b9,681,4,0,0,0
"n04370456/n04370456_942.JPEG",841,"sweatshirt",841,"sweatshirt",0.967017,841,"sweatshirt",0.967017,610,"jersey, T-shirt, tee shirt",0.010743,465,"bulletproof vest",0.005074,1,0.000000,0xaaaaf33e903a,298,3,0,0,0
"n04557648/n04557648_1727.JPEG",898,"water bottle",509,"confectionery, confectionary, candy store",0.201326,509,"confectionery, confectionary, candy store",0.201214,696,"paintbrush",0.074023,643,"mask",0.044897,0,0.000111,0xaaaaf33e9157,583,3,0,0,0
"n04557648/n04557648_2063.JPEG",898,"water bottle",708,"pedestal, plinth, footstall",0.137753,560,"football helmet",0.137753,708,"pedestal, plinth, footstall",0.137753,898,"water bottle",0.083551,0,-0.000000,0xaaaaf33e8f85,117,3,0,0,0
"n04557648/n04557648_29432.JPEG",898,"water bottle",435,"bathtub, bathing tub, bath, tub",0.687544,435,"bathtub, bathing tub, bath, tub",0.687584,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.252948,876,"tub, vat",0.056440,0,-0.000039,0xaaaaf33e9168,600,3,0,0,0
"n04557648/n04557648_310.JPEG",898,"water bottle",664,"monitor",0.505971,664,"monitor",0.505972,527,"desktop computer",0.087925,851,"television, television system",0.068476,0,-0.000001,0xaaaaf33e905e,334,4,0,0,0
"n04557648/n04557648_8444.JPEG",898,"water bottle",898,"water bottle",0.417932,898,"water bottle",0.417932,626,"lighter, light, igniter, ignitor",0.197417,759,"reflex camera",0.056561,1,-0.000000,0xaaaaf33e911c,524,4,0,0,0
"n09399592/n09399592_17820.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.972934,366,"gorilla, Gorilla gorilla",0.999791,976,"promontory, headland, head, foreland",0.000203,978,"seashore, coast, seacoast, sea-coast",0.000005,0,-0.026856,0xaaaaf33e907e,366,7,0,0,0
"n09399592/n09399592_57381.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.712268,976,"promontory, headland, head, foreland",0.712268,972,"cliff, drop, drop-off",0.262029,978,"seashore, coast, seacoast, sea-coast",0.010160,1,0.000000,0xaaaaf33e923d,813,3,0,0,0
"n09399592/n09399592_58193.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.934759,976,"promontory, headland, head, foreland",0.934759,972,"cliff, drop, drop-off",0.059757,979,"valley, vale",0.002975,1,0.000000,0xaaaaf33e8fdd,205,7,0,0,0
"n09399592/n09399592_74394.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.560423,976,"promontory, headland, head, foreland",0.560423,972,"cliff, drop, drop-off",0.436458,978,"seashore, coast, seacoast, sea-coast",0.001784,1,0.000000,0xaaaaf33e91b7,679,0,0,0,0
"n09399592/n09399592_87777.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.644056,976,"promontory, headland, head, foreland",0.644056,977,"sandbar, sand bar",0.236935,978,"seashore, coast, seacoast, sea-coast",0.087164,1,-0.000000,0xaaaaf33e9007,247,5,0,0,0
"n12985857/n12985857_10703.JPEG",991,"coral fungus",991,"coral fungus",0.986605,991,"coral fungus",0.986605,994,"stinkhorn, carrion fungus",0.010960,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.001155,1,0.000000,0xaaaaf33e9268,856,5,0,0,0
"n12985857/n12985857_1312.JPEG",991,"coral fungus",991,"coral fungus",0.999250,991,"coral fungus",0.999250,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.000553,994,"stinkhorn, carrion fungus",0.000058,1,0.000000,0xaaaaf33e8f2c,28,3,0,0,0
"n12985857/n12985857_6677.JPEG",991,"coral fungus",991,"coral fungus",0.996692,991,"coral fungus",0.996692,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.001498,115,"sea slug, nudibranch",0.000551,1,0.000000,0xaaaaf33e8f2d,29,3,0,0,0
"n12985857/n12985857_7042.JPEG",991,"coral fungus",991,"coral fungus",0.999225,991,"coral fungus",0.999225,994,"stinkhorn, carrion fungus",0.000553,114,"slug",0.000045,1,0.000000,0xaaaaf33e917e,622,3,0,0,0
