image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_vaddr,fault_byte_offset,fault_bit,timeout,crash,output_anomaly
"n02114855/n02114855_1047.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.856385,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.855983,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.054721,271,"red wolf, maned wolf, Canis rufus, Canis niger",0.054721,1,0.000401,0xaaaaf33e922b,795,0,0,0,0
"n02114855/n02114855_18848.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831597,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.831218,293,"cheetah, chetah, Acinonyx jubatus",0.087610,274,"dhole, Cuon alpinus",0.053138,1,0.000378,0xaaaaf33e91e2,722,5,0,0,0
"n02114855/n02114855_7204.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.926733,786,"sewing machine",0.999997,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000003,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.000000,0,-0.073264,0xaaaaf33e9218,776,3,0,0,0
"n02114855/n02114855_7265.JPEG",272,"coyote, prairie wolf, brush wolf, Canis latrans",272,"coyote, prairie wolf, brush wolf, Canis latrans",0.818428,609,"jeep, landrover",0.885910,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.093374,269,"timber wolf, grey wolf, gray wolf, Canis lupus",0.004649,0,-0.067483,0xaaaaf33e92bd,941,0,0,0,0
"n02134418/n02134418_11090.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945521,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.945495,369,"siamang, Hylobates syndactylus, Symphalangus syndactylus",0.022236,377,"marmoset",0.006371,1,0.000025,0xaaaaf33e9054,324,2,0,0,0
"n02134418/n02134418_2895.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.999508,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.777003,430,"basketball",0.222615,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.000335,1,0.222506,0xaaaaf33e90b0,416,1,0,0,0
"n02134418/n02134418_3846.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730507,295,"American black bear, black bear, Ursus americanus, Euarctos americanus",0.730398,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.268699,294,"brown bear, bruin, Ursus arctos",0.000666,0,0.000109,0xaaaaf33e9253,835,5,0,0,0
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,291,"lion, king of beasts, Panthera leo",0.439534,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.266591,164,"bluetick",0.266591,0,0.467625,0xaaaaf33e9243,819,0,0,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,663,"monastery",0.999993,183,"Kerry blue terrier",0.000004,539,"doormat, welcome mat",0.000003,0,-0.391239,0xaaaaf33e8f15,5,0,0,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,365,"orangutan, orang, orangutang, Pongo pygmaeus",0.999996,464,"buckle",0.000004,318,"lacewing, lacewing fly",0.000000,0,-0.437976,0xaaaaf33e928d,893,2,0,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,680,"nipple",0.525608,318,"lacewing, lacewing fly",0.318797,990,"buckeye, horse chestnut, conker",0.150589,0,0.459365,0xaaaaf33e8f22,18,6,0,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,431,"bassinet",0.999996,318,"lacewing, lacewing fly",0.000004,320,"damselfly",0.000000,0,-0.025253,0xaaaaf33e8f75,101,4,0,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.991417,255,"Leonberg",0.008577,317,"leafhopper",0.000004,1,0.008577,0xaaaaf33e9161,593,0,0,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,318,"lacewing, lacewing fly",0.999778,786,"sewing machine",0.000123,528,"dial telephone, dial phone",0.000096,1,0.000220,0xaaaaf33e9120,528,6,0,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,265,"toy poodle",0.562173,181,"Bedlington terrier",0.437821,705,"passenger car, coach, carriage",0.000006,0,0.393085,0xaaaaf33e8fa5,149,5,0,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,406,"altar",0.994546,971,"bubble",0.004064,857,"throne",0.000706,1,0.004059,0xaaaaf33e9104,500,5,0,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,406,"altar",0.949315,884,"vault",0.036809,947,"mushroom",0.008213,1,0.007871,0xaaaaf33e8fff,239,7,0,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,145,"king penguin, Aptenodytes patagonica",0.904605,751,"racer, race car, racing car",0.095345,406,"altar",0.000041,0,0.093676,0xaaaaf33e90fa,490,7,0,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,406,"altar",0.910920,884,"vault",0.058233,497,"church, church building",0.021423,1,-0.000000,0xaaaaf33e8faf,159,6,0,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,408,"amphibian, amphibious vehicle",0.981090,881,"upright, upright piano",0.017969,484,"catamaran",0.000256,1,0.017706,0xaaaaf33e92aa,922,2,0,0,0
"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,408,"amphibian, amphibious vehicle",0.985217,975,"lakeside, lakeshore",0.003136,536,"dock, dockage, docking facility",0.002442,1,0.000013,0xaaaaf33e9167,599,4,0,0,0
"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.998983,460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.000911,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000058,1,0.000911,0xaaaaf33e9143,563,0,0,0,0
"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.599550,833,"submarine, pigboat, sub, U-boat",0.363646,37,"box turtle, box tortoise",0.029850,1,0.399959,0xaaaaf33e8f35,37,6,0,0,0
"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,586,"half track",0.737752,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.128202,408,"amphibian, amphibious vehicle",0.099844,0,0.000603,0xaaaaf33e90e5,469,5,0,0,0
"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,672,"mountain tent",1.000000,426,"barometer",0.000000,507,"combination lock",0.000000,0,-0.345999,0xaaaaf33e90e9,473,2,0,0,0
"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,803,"snowplow, snowplough",0.935332,485,"CD player",0.017131,811,"space heater",0.008092,0,-0.668288,0xaaaaf33e9057,327,0,0,0,0
"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,426,"barometer",0.999529,409,"analog clock",0.000335,798,"slide rule, slipstick",0.000096,1,0.000011,0xaaaaf33e9063,339,1,0,0,0
"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,787,"shield, buckler",0.999995,635,"magnetic compass",0.000005,426,"barometer",0.000000,0,-0.011179,0xaaaaf33e92e0,976,0,0,0,0
"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,923,"plate",0.989743,892,"wall clock",0.005194,426,"barometer",0.001911,0,-0.483400,0xaaaaf33e8f36,38,2,0,0,0
"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.999997,597,"holster",0.000002,777,"scabbard",0.000000,1,0.000000,0xaaaaf33e9235,805,5,0,0,0
"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,301,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",0.999656,514,"cowboy boot",0.000335,894,"wardrobe, closet, press",0.000008,0,-0.023662,0xaaaaf33e910b,507,0,0,0,0
"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,916,"web site, website, internet site, site",0.777300,864,"tow truck, tow car, wrecker",0.222700,502,"clog, geta, patten, sabot",0.000000,0,-0.275937,0xaaaaf33e8f49,57,5,0,0,0
"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,514,"cowboy boot",0.999859,981,"ballplayer, baseball player",0.000045,857,"throne",0.000006,1,0.000049,0xaaaaf33e8f91,129,6,0,0,0
"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,280,"grey fox, gray fox, Urocyon cinereoargenteus",1.000000,630,"Loafer",0.000001,514,"cowboy boot",0.000000,0,-0.041768,0xaaaaf33e925e,846,1,0,0,0
"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,619,"lampshade, lamp shade",0.903326,846,"table lamp",0.095210,804,"soap dispenser",0.000824,1,0.000000,0xaaaaf33e8fab,155,1,0,0,0
"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,994,"stinkhorn, carrion fungus",0.731059,302,"ground beetle, carabid beetle",0.268941,619,"lampshade, lamp shade",0.000000,0,0.195852,0xaaaaf33e90cd,445,4,0,0,0
"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.904649,846,"table lamp",0.095349,905,"window shade",0.000001,1,0.000000,0xaaaaf33e8f84,116,0,0,0,0
"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,927,"trifle",0.655273,33,"loggerhead, loggerhead turtle, Caretta caretta",0.309529,140,"red-backed sandpiper, dunlin, Erolia alpina",0.019788,0,0.007694,0xaaaaf33e9143,563,1,0,0,0
"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,619,"lampshade, lamp shade",0.909261,818,"spotlight, spot",0.035256,846,"table lamp",0.027457,1,0.004468,0xaaaaf33e90e0,464,2,0,0,0
"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",0.999569,677,"nail",0.000431,425,"barn",0.000000,1,0.000431,0xaaaaf33e91dd,717,1,0,0,0
"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,326,"lycaenid, lycaenid butterfly",0.562132,694,"paddlewheel, paddle wheel",0.437789,422,"barbell",0.000069,0,0.437846,0xaaaaf33e8f50,64,5,0,0,0
"n03874293/n03874293_152.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,300,"tiger beetle",0.999089,694,"paddlewheel, paddle wheel",0.000911,425,"barn",0.000000,0,0.000903,0xaaaaf33e91a6,662,3,0,0,0
"n03874293/n03874293_22199.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,550,"espresso maker",0.999983,694,"paddlewheel, paddle wheel",0.000017,554,"fireboat",0.000000,0,-0.000694,0xaaaaf33e9264,852,0,0,0,0
"n03874293/n03874293_4256.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",1.000000,595,"harvester, reaper",0.000000,569,"garbage truck, dustcart",0.000000,1,0.000000,0xaaaaf33e9198,648,6,0,0,0
"n03933933/n03933933_21453.JPEG",718,"pier",718,"pier",0.997604,839,"suspension bridge",0.777264,396,"lionfish",0.222690,718,"pier",0.000045,0,0.220339,0xaaaaf33e915f,591,2,0,0,0
"n03933933/n03933933_24591.JPEG",718,"pier",536,"dock, dockage, docking facility",0.584435,536,"dock, dockage, docking facility",0.584335,718,"pier",0.276020,628,"liner, ocean liner",0.029092,0,0.000101,0xaaaaf33e8f89,121,6,0,0,0
"n03933933/n03933933_31954.JPEG",718,"pier",718,"pier",0.561927,718,"pier",0.511926,839,"suspension bridge",0.398688,520,"crib, cot",0.088959,1,0.050002,0xaaaaf33e90bc,428,5,0,0,0
"n03933933/n03933933_4981.JPEG",718,"pier",718,"pier",0.664261,718,"pier",0.663408,821,"steel arch bridge",0.313372,694,"paddlewheel, paddle wheel",0.015602,1,0.000854,0xaaaaf33e8f46,54,5,0,0,0
"n03933933/n03933933_90.JPEG",718,"pier",718,"pier",0.934564,821,"steel arch bridge",0.999997,718,"pier",0.000002,761,"remote control, remote",0.000001,0,-0.065434,0xaaaaf33e8f58,72,5,0,0,0
"n04311004/n04311004_1647.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.992740,539,"doormat, welcome mat",0.970480,821,"steel arch bridge",0.029306,718,"pier",0.000197,0,0.022260,0xaaaaf33e8fa3,147,5,0,0,0
"n04311004/n04311004_2766.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.781556,901,"whiskey jug",1.000000,821,"steel arch bridge",0.000000,718,"pier",0.000000,0,-0.218444,0xaaaaf33e8f80,112,3,0,0,0
"n04311004/n04311004_3501.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.999000,826,"stopwatch, stop watch",0.977000,821,"steel arch bridge",0.022977,718,"pier",0.000021,0,0.022000,0xaaaaf33e920e,766,0,0,0,0
"n04311004/n04311004_3797.JPEG",821,"steel arch bridge",668,"mosque",0.498529,578,"gown",0.915720,668,"mosque",0.035506,538,"dome",0.016772,0,-0.417191,0xaaaaf33e9294,900,5,0,0,0
"n04311004/n04311004_6632.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.939190,243,"bull mastiff",0.999920,821,"steel arch bridge",0.000075,718,"pier",0.000005,0,-0.060730,0xaaaaf33e92b0,928,3,0,0,0
"n04355933/n04355933_13231.JPEG",836,"sunglass",585,"hair spray",0.975834,904,"window screen",0.663074,849,"teapot",0.243931,585,"hair spray",0.089737,0,0.312760,0xaaaaf33e9298,904,6,0,0,0
"n04355933/n04355933_14508.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,837,"sunglasses, dark glasses, shades",0.429827,836,"sunglass",0.429827,987,"corn",0.058171,0,0.026689,0xaaaaf33e90fb,491,3,0,0,0
"n04355933/n04355933_1754.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,13,"junco, snowbird",0.999998,862,"torch",0.000002,837,"sunglasses, dark glasses, shades",0.000000,0,-0.457469,0xaaaaf33e926e,862,6,0,0,0
"n04355933/n04355933_2717.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,906,"Windsor tie",0.998022,837,"sunglasses, dark glasses, shades",0.000910,836,"sunglass",0.000709,0,-0.532944,0xaaaaf33e907e,366,0,0,0,0
"n04355933/n04355933_3450.JPEG",836,"sunglass",836,"sunglass",0.327517,836,"sunglass",0.324628,655,"miniskirt, mini",0.252821,445,"bikini, two-piece",0.119424,1,0.002889,0xaaaaf33e8f58,72,4,0,0,0
"n04370456/n04370456_3046.JPEG",841,"sweatshirt",841,"sweatshirt",0.488503,446,"binder, ring-binder",0.999999,841,"sweatshirt",0.000000,869,"trench coat",0.000000,0,-0.511496,0xaaaaf33e9279,873,1,0,0,0
"n04370456/n04370456_4380.JPEG",841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,750,"quilt, comforter, comfort, puff",0.257857,564,"four-poster",0.094860,831,"studio couch, day bed",0.073877,0,0.000172,0xaaaaf33e9183,627,2,0,0,0
"n04370456/n04370456_5698.JPEG",841,"sweatshirt",841,"sweatshirt",0.970347,864,"tow truck, tow car, wrecker",0.999903,590,"hand-held computer, hand-held microcomputer",0.000096,841,"sweatshirt",0.000001,0,-0.029556,0xaaaaf33e9109,505,2,0,0,0
"n04370456/n04370456_6227.JPEG",841,"sweatshirt",841,"sweatshirt",0.783750,154,"Pekinese, Pekingese, Peke",0.999995,796,"ski mask",0.000005,841,"sweatshirt",0.000000,0,-0.216245,0xaaaaf33e91a2,658,3,0,0,0
"n04370456/n04370456_942.JPEG",841,"sweatshirt",841,"sweatshirt",0.967017,110,"flatworm, platyhelminth",0.999738,672,"mountain tent",0.000261,841,"sweatshirt",0.000001,0,-0.032721,0xaaaaf33e8f21,17,6,0,0,0
"n04557648/n04557648_1727.JPEG",898,"water bottle",509,"confectionery, confectionary, candy store",0.201326,509,"confectionery, confectionary, candy store",0.178914,201,"silky terrier, Sydney silky",0.108517,696,"paintbrush",0.065819,0,0.022411,0xaaaaf33e91f4,740,3,0,0,0
"n04557648/n04557648_2063.JPEG",898,"water bottle",708,"pedestal, plinth, footstall",0.137753,612,"jinrikisha, ricksha, rickshaw",1.000000,708,"pedestal, plinth, footstall",0.000000,560,"football helmet",0.000000,0,-0.862247,0xaaaaf33e91b6,678,4,0,0,0
"n04557648/n04557648_29432.JPEG",898,"water bottle",435,"bathtub, bathing tub, bath, tub",0.687544,435,"bathtub, bathing tub, bath, tub",0.687544,896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.252933,876,"tub, vat",0.056437,0,0.000000,0xaaaaf33e92c7,951,2,0,0,0
"n04557648/n04557648_310.JPEG",898,"water bottle",664,"monitor",0.505971,418,"ballpoint, ballpoint pen, ballpen, Biro",0.998499,664,"monitor",0.000552,446,"binder, ring-binder",0.000335,0,-0.492528,0xaaaaf33e8fc1,177,3,0,0,0
"n04557648/n04557648_8444.JPEG",898,"water bottle",898,"water bottle",0.417932,120,"fiddler crab",1.000000,582,"grocery store, grocery, food market, market",0.000000,898,"water bottle",0.000000,0,-0.582068,0xaaaaf33e9036,294,5,0,0,0
"n09399592/n09399592_17820.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.972934,976,"promontory, headland, head, foreland",0.760821,795,"ski",0.217979,978,"seashore, coast, seacoast, sea-coast",0.017893,1,0.212114,0xaaaaf33e91af,671,3,0,0,0
"n09399592/n09399592_57381.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.712268,528,"dial telephone, dial phone",0.999989,976,"promontory, headland, head, foreland",0.000008,972,"cliff, drop, drop-off",0.000003,0,-0.287721,0xaaaaf33e9120,528,7,0,0,0
"n09399592/n09399592_58193.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.934759,714,"pick, plectrum, plectron",0.998857,976,"promontory, headland, head, foreland",0.000552,472,"canoe",0.000552,0,-0.064098,0xaaaaf33e90dc,460,5,0,0,0
"n09399592/n09399592_74394.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.560423,671,"mountain bike, all-terrain bike, off-roader",0.509878,976,"promontory, headland, head, foreland",0.187574,972,"cliff, drop, drop-off",0.146083,0,0.050544,0xaaaaf33e8f1a,10,1,0,0,0
"n09399592/n09399592_87777.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.644056,157,"papillon",0.570682,877,"turnstile",0.346136,976,"promontory, headland, head, foreland",0.046844,0,0.073374,0xaaaaf33e91cf,703,5,0,0,0
"n12985857/n12985857_10703.JPEG",991,"coral fungus",991,"coral fungus",0.986605,488,"chain",0.534329,991,"coral fungus",0.416136,584,"hair slide",0.043860,0,0.452275,0xaaaaf33e9196,646,3,0,0,0
"n12985857/n12985857_1312.JPEG",991,"coral fungus",991,"coral fungus",0.999250,991,"coral fungus",0.951892,270,"white wolf, Arctic wolf, Canis lupus tundrarum",0.047392,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.000526,1,0.047357,0xaaaaf33e919c,652,2,0,0,0
"n12985857/n12985857_6677.JPEG",991,"coral fungus",991,"coral fungus",0.996692,991,"coral fungus",0.536409,622,"lens cap, lens cover",0.417756,796,"ski mask",0.044031,1,0.460283,0xaaaaf33e917e,622,6,0,0,0
"n12985857/n12985857_7042.JPEG",991,"coral fungus",991,"coral fungus",0.999225,991,"coral fungus",0.999225,994,"stinkhorn, carrion fungus",0.000553,114,"slug",0.000045,1,0.000000,0xaaaaf33e91d1,705,1,0,0,0
