image_name,ground_truth_class,ground_truth_name,baseline_class,baseline_name,baseline_prob,faulty_top1,faulty_top1_name,faulty_top1_prob,faulty_top2,faulty_top2_name,faulty_top2_prob,faulty_top3,faulty_top3_name,faulty_top3_prob,correctly_classified,prob_drop,fault_vaddr,fault_byte_offset,fault_bit,timeout,crash,output_anomaly
"n02134418/n02134418_4725.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.907159,450,"bobsled, bobsleigh, bob",0.999917,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.000075,367,"chimpanzee, chimp, Pan troglodytes",0.000003,0,-0.092757,0xaaaaf33e9263,851,0,0,0,0
"n02134418/n02134418_5777.JPEG",297,"sloth bear, Melursus ursinus, Ursus ursinus",297,"sloth bear, Melursus ursinus, Ursus ursinus",0.608753,998,"ear, spike, capitulum",0.999902,743,"prison, prison house",0.000096,297,"sloth bear, Melursus ursinus, Ursus ursinus",0.000001,0,-0.391149,0xaaaaf33e901b,267,7,0,0,0
"n02264363/n02264363_13680.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.562020,54,"hognose snake, puff adder, sand viper",0.999997,806,"sock",0.000002,318,"lacewing, lacewing fly",0.000000,0,-0.437977,0xaaaaf33e8f8e,126,7,0,0,0
"n02264363/n02264363_3092.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.984973,600,"hook, claw",0.558160,318,"lacewing, lacewing fly",0.434695,317,"leafhopper",0.002929,0,0.426813,0xaaaaf33e8ffd,237,6,0,0,0
"n02264363/n02264363_4632.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.974743,179,"Staffordshire bullterrier, Staffordshire bull terrier",0.499998,221,"Irish water spaniel",0.499998,318,"lacewing, lacewing fly",0.000002,0,0.474745,0xaaaaf33e90b4,420,1,0,0,0
"n02264363/n02264363_5318.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999994,318,"lacewing, lacewing fly",0.679176,192,"cairn, cairn terrier",0.320820,317,"leafhopper",0.000003,1,0.320818,0xaaaaf33e9192,642,1,0,0,0
"n02264363/n02264363_9846.JPEG",318,"lacewing, lacewing fly",318,"lacewing, lacewing fly",0.999998,963,"pizza, pizza pie",0.991420,318,"lacewing, lacewing fly",0.008577,746,"puck, hockey puck",0.000002,0,0.008578,0xaaaaf33e8f76,102,3,0,0,0
"n02699494/n02699494_12579.JPEG",406,"altar",406,"altar",0.955258,187,"Yorkshire terrier",0.999840,582,"grocery store, grocery, food market, market",0.000158,885,"velvet",0.000001,0,-0.044582,0xaaaaf33e8f80,112,1,0,0,0
"n02699494/n02699494_18171.JPEG",406,"altar",406,"altar",0.998605,406,"altar",0.997268,756,"rain barrel",0.000909,857,"throne",0.000708,1,0.001337,0xaaaaf33e8f6c,92,3,0,0,0
"n02699494/n02699494_2349.JPEG",406,"altar",406,"altar",0.957186,651,"microwave, microwave oven",0.547041,406,"altar",0.426036,884,"vault",0.016519,0,0.410145,0xaaaaf33e906b,347,0,0,0,0
"n02699494/n02699494_4661.JPEG",406,"altar",406,"altar",0.998281,406,"altar",0.381310,716,"picket fence, paling",0.381310,292,"tiger, Panthera tigris",0.231276,1,0.616971,0xaaaaf33e9010,256,2,0,0,0
"n02699494/n02699494_4682.JPEG",406,"altar",406,"altar",0.910919,160,"Afghan hound, Afghan",0.999989,406,"altar",0.000010,884,"vault",0.000001,0,-0.089069,0xaaaaf33e9039,297,2,0,0,0
"n02704792/n02704792_13304.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.998796,815,"spider web, spider's web",0.499861,944,"artichoke, globe artichoke",0.499861,408,"amphibian, amphibious vehicle",0.000276,0,0.498935,0xaaaaf33e900d,253,1,0,0,0
"n02704792/n02704792_2135.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.985230,438,"beaker",0.999996,822,"steel drum",0.000004,408,"amphibian, amphibious vehicle",0.000001,0,-0.014766,0xaaaaf33e901c,268,4,0,0,0
"n02704792/n02704792_28593.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999893,408,"amphibian, amphibious vehicle",0.999872,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000058,586,"half track",0.000045,1,0.000021,0xaaaaf33e921c,780,3,0,0,0
"n02704792/n02704792_4565.JPEG",408,"amphibian, amphibious vehicle",408,"amphibian, amphibious vehicle",0.999509,408,"amphibian, amphibious vehicle",0.981541,646,"maze, labyrinth",0.017978,751,"racer, race car, racing car",0.000156,1,0.017968,0xaaaaf33e92f7,999,4,0,0,0
"n02704792/n02704792_7641.JPEG",408,"amphibian, amphibious vehicle",586,"half track",0.738355,353,"gazelle",0.562176,374,"langur",0.437823,518,"crash helmet",0.000000,0,0.176178,0xaaaaf33e9045,309,6,0,0,0
"n02794156/n02794156_202.JPEG",426,"barometer",426,"barometer",0.654001,576,"gondola",1.000000,426,"barometer",0.000000,507,"combination lock",0.000000,0,-0.345999,0xaaaaf33e8f97,135,5,0,0,0
"n02794156/n02794156_3679.JPEG",426,"barometer",485,"CD player",0.267044,315,"mantis, mantid",0.999983,791,"shopping cart",0.000017,485,"CD player",0.000000,0,-0.732939,0xaaaaf33e9294,900,1,0,0,0
"n02794156/n02794156_4688.JPEG",426,"barometer",426,"barometer",0.999539,524,"cuirass",0.776632,263,"Pembroke, Pembroke Welsh corgi",0.173290,735,"poncho",0.049648,0,0.222908,0xaaaaf33e901d,269,1,0,0,0
"n02794156/n02794156_6604.JPEG",426,"barometer",635,"magnetic compass",0.988816,365,"orangutan, orang, orangutang, Pongo pygmaeus",0.999990,635,"magnetic compass",0.000010,426,"barometer",0.000000,0,-0.011173,0xaaaaf33e92a0,912,0,0,0,0
"n02794156/n02794156_7565.JPEG",426,"barometer",892,"wall clock",0.506343,818,"spotlight, spot",0.746873,892,"wall clock",0.129787,426,"barometer",0.047746,0,-0.240529,0xaaaaf33e8f81,113,4,0,0,0
"n03124043/n03124043_5402.JPEG",514,"cowboy boot",514,"cowboy boot",0.999997,514,"cowboy boot",0.481024,41,"whiptail, whiptail lizard",0.291756,538,"dome",0.227219,1,0.518974,0xaaaaf33e92b8,936,2,0,0,0
"n03124043/n03124043_5856.JPEG",514,"cowboy boot",514,"cowboy boot",0.975995,668,"mosque",0.999953,514,"cowboy boot",0.000045,894,"wardrobe, closet, press",0.000001,0,-0.023959,0xaaaaf33e91ac,668,7,0,0,0
"n03124043/n03124043_6328.JPEG",514,"cowboy boot",502,"clog, geta, patten, sabot",0.501363,880,"unicycle, monocycle",0.846079,940,"spaghetti squash",0.147027,502,"clog, geta, patten, sabot",0.003458,0,-0.344716,0xaaaaf33e9061,337,2,0,0,0
"n03124043/n03124043_7091.JPEG",514,"cowboy boot",514,"cowboy boot",0.999908,647,"measuring cup",0.880793,475,"car mirror",0.119202,514,"cowboy boot",0.000004,0,0.119115,0xaaaaf33e92c4,948,2,0,0,0
"n03124043/n03124043_7889.JPEG",514,"cowboy boot",630,"Loafer",0.958231,655,"miniskirt, mini",0.498868,677,"nail",0.498868,907,"wine bottle",0.002039,0,0.459363,0xaaaaf33e919f,655,6,0,0,0
"n03637318/n03637318_1066.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.903326,54,"hognose snake, puff adder, sand viper",0.996523,435,"bathtub, bathing tub, bath, tub",0.002470,619,"lampshade, lamp shade",0.000909,0,-0.093197,0xaaaaf33e8f4e,62,4,0,0,0
"n03637318/n03637318_14251.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.926911,290,"jaguar, panther, Panthera onca, Felis onca",0.999999,619,"lampshade, lamp shade",0.000001,846,"table lamp",0.000000,0,-0.073088,0xaaaaf33e924f,831,4,0,0,0
"n03637318/n03637318_16044.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.904649,619,"lampshade, lamp shade",0.904649,846,"table lamp",0.095349,905,"window shade",0.000001,1,0.000000,0xaaaaf33e92ca,954,3,0,0,0
"n03637318/n03637318_6645.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.662967,440,"beer bottle",0.997982,619,"lampshade, lamp shade",0.001169,818,"spotlight, spot",0.000430,0,-0.335015,0xaaaaf33e929d,909,0,0,0,0
"n03637318/n03637318_9369.JPEG",619,"lampshade, lamp shade",619,"lampshade, lamp shade",0.913729,968,"cup",0.984369,619,"lampshade, lamp shade",0.014041,818,"spotlight, spot",0.000544,0,-0.070639,0xaaaaf33e905c,332,2,0,0,0
"n03874293/n03874293_11031.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999999,694,"paddlewheel, paddle wheel",0.730955,29,"axolotl, mud puppy, Ambystoma mexicanum",0.268903,870,"tricycle, trike, velocipede",0.000116,1,0.269045,0xaaaaf33e8fce,190,0,0,0,0
"n03874293/n03874293_14179.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999978,387,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.935478,694,"paddlewheel, paddle wheel",0.036272,964,"potpie",0.028249,0,0.064500,0xaaaaf33e8f59,73,1,0,0,0
"n03874293/n03874293_152.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999992,103,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",0.880723,329,"sea cucumber, holothurian",0.119193,694,"paddlewheel, paddle wheel",0.000085,0,0.119270,0xaaaaf33e8f77,103,7,0,0,0
"n03874293/n03874293_22199.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",0.999289,207,"golden retriever",0.999651,847,"tank, army tank, armored combat vehicle, armoured combat vehicle",0.000335,694,"paddlewheel, paddle wheel",0.000013,0,-0.000362,0xaaaaf33e92c4,948,4,0,0,0
"n03874293/n03874293_4256.JPEG",694,"paddlewheel, paddle wheel",694,"paddlewheel, paddle wheel",1.000000,694,"paddlewheel, paddle wheel",0.777298,81,"ptarmigan",0.222700,700,"paper towel",0.000002,1,0.222702,0xaaaaf33e927e,878,2,0,0,0
"n03933933/n03933933_21453.JPEG",718,"pier",718,"pier",0.997604,583,"guillotine",0.880784,467,"butcher shop, meat market",0.119201,718,"pier",0.000015,0,0.116820,0xaaaaf33e9157,583,7,0,0,0
"n03933933/n03933933_24591.JPEG",718,"pier",536,"dock, dockage, docking facility",0.584435,63,"Indian cobra, Naja naja",0.999993,915,"yurt",0.000005,536,"dock, dockage, docking facility",0.000001,0,-0.415557,0xaaaaf33e9263,851,5,0,0,0
"n03933933/n03933933_31954.JPEG",718,"pier",718,"pier",0.561927,232,"Border collie",0.999986,718,"pier",0.000008,839,"suspension bridge",0.000006,0,-0.438059,0xaaaaf33e90c3,435,1,0,0,0
"n03933933/n03933933_4981.JPEG",718,"pier",718,"pier",0.664261,982,"groom, bridegroom",0.890455,208,"Labrador retriever",0.034527,718,"pier",0.034527,0,-0.226193,0xaaaaf33e9262,850,1,0,0,0
"n03933933/n03933933_90.JPEG",718,"pier",718,"pier",0.934564,67,"diamondback, diamondback rattlesnake, Crotalus adamanteus",0.999995,718,"pier",0.000004,22,"bald eagle, American eagle, Haliaeetus leucocephalus",0.000001,0,-0.065431,0xaaaaf33e8f53,67,7,0,0,0
"n04311004/n04311004_1647.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.992740,513,"cornet, horn, trumpet, trump",0.879620,524,"cuirass",0.119044,821,"steel arch bridge",0.001322,0,0.113120,0xaaaaf33e911c,524,7,0,0,0
"n04311004/n04311004_2766.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.781556,16,"bulbul",0.999999,148,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",0.000001,821,"steel arch bridge",0.000000,0,-0.218443,0xaaaaf33e92d3,963,1,0,0,0
"n04311004/n04311004_3501.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.999000,174,"Norwegian elkhound, elkhound",0.619849,686,"oil filter",0.375957,821,"steel arch bridge",0.004177,0,0.379152,0xaaaaf33e8f39,41,4,0,0,0
"n04311004/n04311004_3797.JPEG",821,"steel arch bridge",668,"mosque",0.498529,560,"football helmet",1.000000,668,"mosque",0.000000,538,"dome",0.000000,0,-0.501470,0xaaaaf33e917c,620,1,0,0,0
"n04311004/n04311004_6632.JPEG",821,"steel arch bridge",821,"steel arch bridge",0.939190,821,"steel arch bridge",0.932811,718,"pier",0.059633,970,"alp",0.006285,1,0.006379,0xaaaaf33e91d8,712,1,0,0,0
"n04355933/n04355933_13231.JPEG",836,"sunglass",585,"hair spray",0.975834,780,"schooner",0.999998,481,"cassette",0.000002,585,"hair spray",0.000000,0,-0.024164,0xaaaaf33e910b,507,1,0,0,0
"n04355933/n04355933_14508.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.456516,803,"snowplow, snowplough",0.999992,224,"groenendael",0.000008,836,"sunglass",0.000000,0,-0.543476,0xaaaaf33e900f,255,5,0,0,0
"n04355933/n04355933_1754.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.542529,628,"liner, ocean liner",0.622459,621,"lawn mower, mower",0.377541,837,"sunglasses, dark glasses, shades",0.000000,0,-0.079930,0xaaaaf33e9177,615,4,0,0,0
"n04355933/n04355933_2717.JPEG",836,"sunglass",837,"sunglasses, dark glasses, shades",0.465078,375,"colobus, colobus monkey",0.851953,352,"impala, Aepyceros melampus",0.148047,837,"sunglasses, dark glasses, shades",0.000000,0,-0.386874,0xaaaaf33e9087,375,7,0,0,0
"n04355933/n04355933_3450.JPEG",836,"sunglass",836,"sunglass",0.327517,834,"suit, suit of clothes",0.999018,836,"sunglass",0.000261,655,"miniskirt, mini",0.000203,0,-0.671501,0xaaaaf33e8f85,117,0,0,0,0
"n04370456/n04370456_3046.JPEG",841,"sweatshirt",841,"sweatshirt",0.488503,880,"unicycle, monocycle",0.884285,841,"sweatshirt",0.056530,869,"trench coat",0.020796,0,-0.395782,0xaaaaf33e90c6,438,0,0,0,0
"n04370456/n04370456_4380.JPEG",841,"sweatshirt",750,"quilt, comforter, comfort, puff",0.258029,185,"Norfolk terrier",0.952573,387,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",0.047426,272,"coyote, prairie wolf, brush wolf, Canis latrans",0.000001,0,-0.694544,0xaaaaf33e9263,851,0,0,0,0
"n04370456/n04370456_5698.JPEG",841,"sweatshirt",841,"sweatshirt",0.970347,583,"guillotine",0.622459,656,"minivan",0.377541,841,"sweatshirt",0.000000,0,0.347888,0xaaaaf33e90f8,488,2,0,0,0
"n04370456/n04370456_6227.JPEG",841,"sweatshirt",841,"sweatshirt",0.783750,280,"grey fox, gray fox, Urocyon cinereoargenteus",0.451624,549,"envelope",0.273924,416,"balance beam, beam",0.213332,0,0.332126,0xaaaaf33e905f,335,1,0,0,0
"n04370456/n04370456_942.JPEG",841,"sweatshirt",841,"sweatshirt",0.967017,682,"obelisk",0.999999,902,"whistle",0.000001,841,"sweatshirt",0.000000,0,-0.032981,0xaaaaf33e9009,249,1,0,0,0
"n04557648/n04557648_1727.JPEG",898,"water bottle",509,"confectionery, confectionary, candy store",0.201326,866,"tractor",0.997044,459,"brassiere, bra, bandeau",0.001167,509,"confectionery, confectionary, candy store",0.000334,0,-0.795718,0xaaaaf33e90cb,443,2,0,0,0
"n04557648/n04557648_2063.JPEG",898,"water bottle",708,"pedestal, plinth, footstall",0.137753,893,"wallet, billfold, notecase, pocketbook",0.731058,894,"wardrobe, closet, press",0.268941,671,"mountain bike, all-terrain bike, off-roader",0.000001,0,-0.593305,0xaaaaf33e91c5,693,0,0,0,0
"n04557648/n04557648_29432.JPEG",898,"water bottle",435,"bathtub, bathing tub, bath, tub",0.687544,228,"komondor",0.679177,46,"green lizard, Lacerta viridis",0.320820,435,"bathtub, bathing tub, bath, tub",0.000002,0,0.008367,0xaaaaf33e922b,795,5,0,0,0
"n04557648/n04557648_310.JPEG",898,"water bottle",664,"monitor",0.505971,901,"whiskey jug",0.999577,555,"fire engine, fire truck",0.000158,664,"monitor",0.000123,0,-0.493606,0xaaaaf33e9295,901,6,0,0,0
"n04557648/n04557648_8444.JPEG",898,"water bottle",898,"water bottle",0.417932,505,"coffeepot",0.997890,186,"Norwich terrier",0.001926,983,"scuba diver",0.000075,0,-0.579958,0xaaaaf33e8fc6,182,2,0,0,0
"n09399592/n09399592_17820.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.972934,373,"macaque",0.880792,644,"matchstick",0.119202,976,"promontory, headland, head, foreland",0.000005,0,0.092142,0xaaaaf33e909f,399,2,0,0,0
"n09399592/n09399592_57381.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.712268,11,"goldfinch, Carduelis carduelis",0.999995,976,"promontory, headland, head, foreland",0.000002,861,"toilet seat",0.000001,0,-0.287728,0xaaaaf33e920a,762,0,0,0,0
"n09399592/n09399592_58193.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.934759,121,"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica",0.999877,663,"monastery",0.000075,976,"promontory, headland, head, foreland",0.000045,0,-0.065118,0xaaaaf33e9249,825,7,0,0,0
"n09399592/n09399592_74394.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.560423,614,"kimono",0.999965,976,"promontory, headland, head, foreland",0.000017,972,"cliff, drop, drop-off",0.000013,0,-0.439543,0xaaaaf33e9176,614,7,0,0,0
"n09399592/n09399592_87777.JPEG",976,"promontory, headland, head, foreland",976,"promontory, headland, head, foreland",0.644056,976,"promontory, headland, head, foreland",0.642689,977,"sandbar, sand bar",0.236432,978,"seashore, coast, seacoast, sea-coast",0.086979,1,0.001367,0xaaaaf33e9238,808,5,0,0,0
"n12985857/n12985857_10703.JPEG",991,"coral fungus",991,"coral fungus",0.986605,991,"coral fungus",0.986595,994,"stinkhorn, carrion fungus",0.010960,996,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",0.001155,1,0.000009,0xaaaaf33e91fd,749,4,0,0,0
"n12985857/n12985857_1312.JPEG",991,"coral fungus",991,"coral fungus",0.999250,569,"garbage truck, dustcart",0.562162,235,"German shepherd, German shepherd dog, German police dog, alsatian",0.437812,991,"coral fungus",0.000026,0,0.437088,0xaaaaf33e914f,575,0,0,0,0
"n12985857/n12985857_6677.JPEG",991,"coral fungus",991,"coral fungus",0.996692,433,"bathing cap, swimming cap",0.999995,991,"coral fungus",0.000005,559,"folding chair",0.000000,0,-0.003303,0xaaaaf33e9285,885,3,0,0,0
